model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
xgb_pca,14,4,328,0.4711814311946311,0.10670731707317073,0.36447411412146036,0.04904983604306662
xgb_pca,14,6,341,0.63915168469952,0.873900293255132,0.23474860855561197,0.04904983604306662
xgb_pca,14,7,38,0.77407747820804,1.0,0.22592252179196004,0.04904983604306662
xgb_pca,14,8,336,0.8502380865670386,1.0,0.1497619134329614,0.04904983604306662
xgb_pca,15,0,9858,0.01957340273030403,0.03408399269628728,0.014510589965983249,0.040843255049489956
xgb_pca,15,1,225,0.19125616603427464,0.0,0.19125616603427464,0.040843255049489956
xgb_pca,15,2,122,0.21829018460922553,1.0,0.7817098153907744,0.040843255049489956
xgb_pca,15,3,23,0.3637928781302079,0.782608695652174,0.41881581752196606,0.040843255049489956
xgb_pca,15,4,523,0.464893222197064,0.37476099426386233,0.09013222793320169,0.040843255049489956
xgb_pca,15,5,4,0.5093629360198975,0.0,0.5093629360198975,0.040843255049489956
xgb_pca,15,6,127,0.6657438972803551,1.0,0.3342561027196449,0.040843255049489956
xgb_pca,15,7,60,0.773377271493276,1.0,0.22662272850672405,0.040843255049489956
xgb_pca,15,8,485,0.8548206490339693,1.0,0.14517935096603074,0.040843255049489956
xgb_pca,16,0,6887,0.02413006102674643,0.04878757078553797,0.02465750975879154,0.061144325188795395
xgb_pca,16,1,1110,0.17793954296691997,0.0,0.17793954296691997,0.061144325188795395
xgb_pca,16,2,64,0.22376082628034055,0.0,0.22376082628034055,0.061144325188795395
xgb_pca,16,3,56,0.3320112345474107,0.35714285714285715,0.025131622595446435,0.061144325188795395
xgb_pca,16,4,240,0.44121635891497135,0.5666666666666667,0.1254503077516953,0.061144325188795395
xgb_pca,16,5,45,0.5603195097711351,0.8888888888888888,0.32856937911775375,0.061144325188795395
xgb_pca,16,6,140,0.6369853522096361,1.0,0.36301464779036385,0.061144325188795395
xgb_pca,16,7,21,0.7959375381469727,1.0,0.20406246185302734,0.061144325188795395
xgb_pca,16,8,401,0.8378068665019295,1.0,0.16219313349807052,0.061144325188795395
xgb_pca,17,0,5490,0.026334336328104762,0.06120218579234973,0.03486784946424497,0.058533072484112006
xgb_pca,17,1,291,0.1801667892441307,0.0,0.1801667892441307,0.058533072484112006
xgb_pca,17,2,83,0.20731641639427967,0.0,0.20731641639427967,0.058533072484112006
xgb_pca,17,3,4,0.3713153600692749,0.0,0.3713153600692749,0.058533072484112006
xgb_pca,17,4,20,0.42521512806415557,0.0,0.42521512806415557,0.058533072484112006
xgb_pca,17,6,87,0.6358139172367666,1.0,0.3641860827632334,0.058533072484112006
xgb_pca,17,8,585,0.8611232299071092,1.0,0.1388767700928908,0.058533072484112006
xgb_pca_controls,1,0,11881,0.028595152598082287,0.00126251998989984,0.027332632608182448,0.07030233441434976
xgb_pca_controls,1,1,588,0.16244063810223625,0.16326530612244897,0.000824668020212721,0.07030233441434976
xgb_pca_controls,1,2,846,0.2394873199381163,0.1430260047281324,0.09646131520998391,0.07030233441434976
xgb_pca_controls,1,3,499,0.3579581666566088,0.7595190380761523,0.4015608714195435,0.07030233441434976
xgb_pca_controls,1,4,78,0.4262181757352291,0.02564102564102564,0.4005771500942034,0.07030233441434976
xgb_pca_controls,1,5,336,0.5738492799656731,1.0,0.42615072003432686,0.07030233441434976
xgb_pca_controls,1,6,388,0.6453000400791463,0.865979381443299,0.22067934136415268,0.07030233441434976
xgb_pca_controls,1,7,234,0.7552365882274432,0.0,0.7552365882274432,0.07030233441434976
xgb_pca_controls,2,0,14431,0.03833411837618933,0.0,0.03833411837618933,0.0764074291530392
xgb_pca_controls,2,1,1799,0.1300154619825887,0.017231795441912175,0.11278366654067654,0.0764074291530392
xgb_pca_controls,2,2,712,0.21372907173432662,0.4508426966292135,0.23711362489488688,0.0764074291530392
xgb_pca_controls,2,3,320,0.3065800666809082,1.0,0.6934199333190918,0.0764074291530392
xgb_pca_controls,2,6,596,0.6581602289572658,1.0,0.3418397710427342,0.0764074291530392
xgb_pca_controls,2,7,76,0.7402950933105067,1.0,0.2597049066894933,0.0764074291530392
xgb_pca_controls,3,0,15727,0.030480258658655293,0.0,0.030480258658655293,0.05865070820716276
xgb_pca_controls,3,1,1243,0.13585936244538208,0.27031375703942073,0.13445439459403866,0.05865070820716276
xgb_pca_controls,3,2,278,0.252688418779013,0.1906474820143885,0.062040936764624494,0.05865070820716276
xgb_pca_controls,3,3,284,0.3419167621874473,0.9964788732394366,0.6545621110519892,0.05865070820716276
xgb_pca_controls,3,5,336,0.5862989070869628,1.0,0.41370109291303725,0.05865070820716276
xgb_pca_controls,3,6,2,0.6188982129096985,1.0,0.3811017870903015,0.05865070820716276
xgb_pca_controls,3,7,334,0.765632152557373,1.0,0.23436784744262695,0.05865070820716276
xgb_pca_controls,4,0,15249,0.0266003084924597,0.0,0.0266003084924597,0.054362288820594566
