market_id,usable_points,timestamp_min,timestamp_max,min_price,max_price,unique_transactions,observed_days,question,market_family,asset,is_core,is_satellite,resolved_outcome,start_date,close_date,volume_clob
548615,4000,2025-06-21 16:23:05+00:00,2025-07-01 08:36:55+00:00,0.000999999001000007,0.0519999993994,4000,9.676273148148148,Will Bitcoin reach $120K in June?,btc_price,BTC,True,False,No,,2025-07-01 08:49:19+00:00,4400436.534948
548616,4000,2025-06-20 23:42:37+00:00,2025-07-01 07:10:43+00:00,0.000999999001000007,0.175,4000,10.311180555555556,Will Bitcoin reach $115K in June?,btc_price,BTC,True,False,No,,2025-07-01 07:23:57+00:00,5337732.561376
549517,4000,2025-06-10 04:31:27+00:00,2025-06-10 19:15:52+00:00,0.03,0.999,4000,0.6141782407407408,Will the price of Bitcoin be greater than $109K on June 10?,btc_price,BTC,True,False,Yes,,2025-06-10 19:19:58+00:00,3893439.997651
552347,4000,2025-06-18 13:34:41+00:00,2025-06-20 18:04:54+00:00,0.58,0.999,4000,2.187650462962963,"Bitcoin above $103,000 on June 20?",btc_price,BTC,True,False,Yes,,2025-06-20 18:03:26+00:00,5540072.679521
553810,4000,2025-10-29 05:55:53+00:00,2025-10-29 21:04:35+00:00,0.001,0.010157547124045124,4000,0.6310416666666666,Fed decreases interest rates by 50+ bps after October 2025 meeting?,crypto_policy,,False,True,No,,2025-10-29 21:16:17+00:00,52589989.131546
553811,4000,2025-10-29 10:25:17+00:00,2025-10-29 21:14:59+00:00,0.97799999978,0.9990000000008991,4000,0.45118055555555553,Fed decreases interest rates by 25 bps after October 2025 meeting?,crypto_policy,,False,True,Yes,,2025-10-29 21:15:21+00:00,51626217.76071
553812,4000,2025-10-29 06:03:41+00:00,2025-10-29 21:10:37+00:00,0.001,0.015000000115384616,4000,0.6298148148148148,No change in Fed interest rates after October 2025 meeting?,crypto_policy,,False,True,No,,2025-10-29 21:19:07+00:00,46052653.992844
553813,4000,2025-10-25 07:42:55+00:00,2025-10-31 03:30:25+00:00,0.001,0.0020000000000000018,4000,5.824652777777778,Fed increases interest rates by 25+ bps after October 2025 meeting?,crypto_policy,,False,True,No,,2025-10-31 03:33:31+00:00,102216689.131463
557762,4000,2025-07-21 05:59:07+00:00,2025-08-01 05:02:32+00:00,0.000999999001000007,0.018,3999,10.960706018518518,Will Bitcoin reach $150K in July?,btc_price,BTC,True,False,No,,2025-08-01 06:02:24+00:00,5372746.646437
557770,4000,2025-07-28 00:23:25+00:00,2025-08-01 05:30:42+00:00,0.001,0.8,4000,4.213391203703703,Will Ethereum reach $4000 in July?,eth_price,ETH,True,False,No,,2025-08-01 06:12:24+00:00,7517688.702565
558316,4000,2025-07-22 02:07:13+00:00,2025-08-01 05:18:56+00:00,0.000999999001000007,0.003000000003,4000,10.133136574074074,Will Bitcoin reach $200K in July?,btc_price,BTC,True,False,No,,2025-08-01 06:06:18+00:00,4612360.039851
558317,4000,2025-07-18 02:29:32+00:00,2025-08-01 06:06:42+00:00,0.000999999001000007,0.305,4000,14.150810185185184,Will Bitcoin reach $130K in July?,btc_price,BTC,True,False,No,,2025-08-01 06:08:16+00:00,4367871.622898
562683,4000,2025-07-22 15:01:16+00:00,2025-08-01 05:20:56+00:00,0.000999999001000007,0.48110883806174387,4000,9.596990740740742,Will Bitcoin reach $125K in July?,btc_price,BTC,True,False,No,,2025-08-01 06:16:28+00:00,3924855.016738
570360,4000,2025-12-10 09:38:20+00:00,2025-12-10 22:17:12+00:00,0.001,0.01499044122535634,4000,0.5269907407407407,Fed decreases interest rates by 50+ bps after December 2025 meeting?,crypto_policy,,False,True,No,,2025-12-10 22:17:52+00:00,161574382.129451
570361,4000,2025-12-10 11:56:15+00:00,2025-12-10 22:17:02+00:00,0.96,0.999,4000,0.431099537037037,Fed decreases interest rates by 25 bps after December 2025 meeting?,crypto_policy,,False,True,Yes,,2025-12-10 22:16:48+00:00,54634506.683355
570362,4000,2025-12-09 21:04:18+00:00,2025-12-10 22:17:30+00:00,0.001,0.051999975975999084,4000,1.0508333333333333,No change in Fed interest rates after December 2025 meeting?,crypto_policy,,False,True,No,,2025-12-10 22:17:52+00:00,44523455.111481
570363,4000,2025-12-06 07:56:21+00:00,2025-12-10 22:16:50+00:00,0.001,0.0020000000000000018,4000,4.597557870370371,Fed increases interest rates by 25+ bps after December 2025 meeting?,crypto_policy,,False,True,No,,2025-12-10 22:18:48+00:00,133173605.453166
572469,4000,2026-03-02 14:54:13+00:00,2026-03-04 19:26:35+00:00,0.928256761383088,0.999000000999,4000,2.1891435185185184,Will Trump nominate Kevin Warsh as the next Fed chair?,crypto_policy,,False,True,Yes,,2026-03-04 19:25:43+00:00,59907150.95188258
572470,4000,2026-02-23 20:58:56+00:00,2026-03-04 19:51:35+00:00,0.001,0.0040000000000000036,4000,8.953229166666667,Will Trump nominate Kevin Hassett as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 19:57:05+00:00,36122905.93072796
572471,4000,2026-02-26 00:52:16+00:00,2026-03-04 19:56:03+00:00,0.001,0.006000000024,4000,6.794293981481482,Will Trump nominate Christopher Waller as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 19:56:09+00:00,29229521.621000286
572472,2897,2025-08-05 20:58:25+00:00,2026-03-04 20:09:39+00:00,0.001,0.05,2897,210.96613425925926,Will Trump nominate Bill Pulte as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:09:07+00:00,24537484.808130994
572473,4000,2026-03-03 17:09:51+00:00,2026-03-04 19:27:07+00:00,0.000999999001000007,0.04600000000000004,4000,1.0953240740740742,Will Trump nominate Judy Shelton as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 19:25:55+00:00,127684064.95211223
572474,4000,2026-01-25 07:08:08+00:00,2026-03-04 15:40:59+00:00,0.001,0.006000000000000005,4000,38.356145833333336,Will Trump nominate David Malpass as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:09:07+00:00,6336304.770659
572476,2232,2025-08-06 03:14:49+00:00,2026-03-04 10:04:53+00:00,0.001,0.01100000000000001,2232,210.28476851851852,Will Trump nominate Arthur Laffer as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:11+00:00,21154894.068664
572477,3344,2025-08-06 17:15:57+00:00,2026-03-04 02:22:45+00:00,0.001,0.009000000000000008,3344,209.37972222222223,Will Trump nominate Larry Kudlow as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:15+00:00,10383485.453766
572478,4000,2026-02-06 22:27:43+00:00,2026-03-04 12:10:23+00:00,0.001,0.0020000000000000018,4000,25.571296296296296,Will Trump nominate Jerome Powell as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:11+00:00,27875356.84542
572479,1448,2025-08-06 17:15:57+00:00,2026-03-04 02:22:29+00:00,0.001,0.004548900689232601,1448,209.37953703703704,Will Trump nominate Ron Paul as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:17+00:00,12652617.884833
572480,4000,2026-02-18 16:32:00+00:00,2026-03-04 19:55:31+00:00,0.001,0.01,4000,14.14133101851852,Will Trump nominate Stephen Miran as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:17+00:00,22847634.77107189
572481,4000,2026-01-30 03:49:18+00:00,2026-03-04 16:50:37+00:00,0.0009999998000400634,0.010739574866282341,4000,33.54258101851852,Will Trump nominate Scott Bessent as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:13:15+00:00,38740980.44605291
572483,4000,2025-10-18 10:06:10+00:00,2026-03-03 19:10:05+00:00,0.001,0.025,4000,136.3777199074074,Will Trump nominate Marc Sumerlin as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:10:09+00:00,4328814.774965
572484,4000,2025-10-19 15:01:35+00:00,2026-03-03 19:09:51+00:00,0.000999999001000007,0.07,4000,135.1724074074074,Will Trump nominate David Zervos as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:10:09+00:00,17922566.56491
572485,4000,2026-02-25 23:37:54+00:00,2026-03-04 20:08:23+00:00,0.001,0.0040000000000000036,4000,6.854502314814815,Will Trump nominate Rick Rieder as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:10:11+00:00,35603624.85201814
572486,4000,2026-02-13 07:55:53+00:00,2026-03-04 20:00:27+00:00,0.001,0.00998941895963841,4000,19.503171296296298,Will Trump nominate Michelle Bowman as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:13:19+00:00,26000156.80356803
572488,1884,2025-08-13 17:21:44+00:00,2026-03-03 19:09:39+00:00,0.001,0.03,1884,202.07494212962962,Will Trump nominate Philip Jefferson as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:12:21+00:00,10813098.951725
572489,1917,2025-08-13 23:06:42+00:00,2026-03-04 10:04:57+00:00,0.001,0.025,1917,202.45711805555555,Will Trump nominate Janet Yellen as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:11:09+00:00,21325692.069942
572491,1485,2025-09-11 19:51:41+00:00,2026-03-04 20:12:21+00:00,0.001,0.02100000000000002,1485,174.01435185185184,Will Trump nominate Larry Lindsey as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:13:13+00:00,6059959.378687004
572492,1342,2025-11-18 19:12:11+00:00,2026-03-04 10:05:07+00:00,0.000999999001000007,0.03799998577279964,1342,105.6200925925926,Will Trump nominate Barron Trump as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 20:13:17+00:00,20907360.96291
572494,1288,2025-11-25 01:40:53+00:00,2026-03-03 06:11:11+00:00,0.001,0.02,1288,98.18770833333333,Will Trump nominate himself as the next Fed chair?,crypto_policy,,False,True,No,,2026-03-04 19:52:15+00:00,23577646.036
572506,4000,2026-02-20 06:27:42+00:00,2026-03-04 19:35:03+00:00,0.0009999999978308471,0.014448459139025616,4000,12.546770833333333,Will Trump nominate no one before 2027?,crypto_policy,,False,True,No,,2026-03-04 19:58:01+00:00,24724502.6212151
574071,4000,2025-12-07 07:01:37+00:00,2026-01-01 02:11:41+00:00,0.000999999001000007,0.005,4000,24.798657407407408,"Will Ethereum hit $14,000 by December 31?",eth_price,ETH,True,False,No,,2026-01-01 07:20:27+00:00,5145125.771701
574072,4000,2025-12-20 08:20:32+00:00,2026-01-01 05:45:27+00:00,0.000999999001000007,0.0050000000000000044,4000,11.892303240740741,"Will Bitcoin reach $140,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 07:17:25+00:00,8804123.733621
574073,4000,2025-12-07 12:57:55+00:00,2026-01-01 04:41:59+00:00,0.000999999001000007,0.0103765769313925,4000,24.655601851851852,"Will Bitcoin reach $170,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 07:20:29+00:00,7721957.288049
576410,4000,2025-12-19 14:12:18+00:00,2025-12-31 16:24:29+00:00,0.000999999001000007,0.010000000000000009,4000,12.091793981481482,"Will Ethereum hit $17,000 by December 31?",eth_price,ETH,True,False,No,,2026-01-01 07:15:17+00:00,6416296.559687
580810,1329,2025-08-26 01:02:09+00:00,2025-09-04 22:51:50+00:00,0.001,0.8899999109995639,1329,9.909502314814814,Will MicroStrategy purchase Bitcoin August 26-September 1?,microstrategy,MSTR,False,True,No,,2025-09-05 00:29:32+00:00,4487549.808763
581247,4000,2025-09-16 17:59:16+00:00,2025-10-01 06:06:31+00:00,0.000999999001000007,0.13,4000,14.505034722222222,Lisa Cook out as Fed Governor by September 30?,crypto_policy,,False,True,No,,2025-10-01 06:26:45+00:00,7598984.9543
584887,4000,2025-09-20 09:44:44+00:00,2025-09-30 19:10:27+00:00,0.000999999001000007,0.015146387595173135,4000,10.392858796296297,Will Bitcoin reach $200K in September?,btc_price,BTC,True,False,No,,2025-10-01 06:05:55+00:00,5041865.047089
601697,4000,2026-01-25 03:49:02+00:00,2026-01-28 22:24:38+00:00,0.000999999001000007,0.07818829773412671,4000,3.774722222222222,Fed decreases interest rates by 50+ bps after January 2026 meeting?,crypto_policy,,False,True,No,,2026-01-28 22:53:04+00:00,235065166.637259
601698,4000,2026-01-27 21:31:29+00:00,2026-01-28 22:38:24+00:00,0.001,0.01032,4000,1.0464699074074073,Fed decreases interest rates by 25 bps after January 2026 meeting?,crypto_policy,,False,True,No,,2026-01-28 22:54:06+00:00,101211542.667667
601699,4000,2026-01-28 08:02:39+00:00,2026-01-28 22:50:54+00:00,0.9929999999874,0.999,4000,0.6168402777777777,No change in Fed interest rates after January 2026 meeting?,crypto_policy,,False,True,Yes,,2026-01-28 22:52:08+00:00,106767096.072298
601700,4000,2026-01-23 16:46:26+00:00,2026-01-28 22:45:00+00:00,0.000999999001000007,0.0038756552217114764,4000,5.2490046296296295,Fed increases interest rates by 25+ bps after January 2026 meeting?,crypto_policy,,False,True,No,,2026-01-28 23:04:04+00:00,216455743.153891
618949,4000,2025-10-28 01:14:03+00:00,2025-11-01 05:57:08+00:00,0.000999999001000007,0.003000000012,4000,4.196585648148148,Will Bitcoin reach $200k in October?,btc_price,BTC,True,False,No,,2025-11-01 06:06:20+00:00,15617197.1584
618950,4000,2025-10-27 00:32:23+00:00,2025-11-01 06:10:54+00:00,0.000999999001000007,0.008795142012594792,4000,5.235081018518518,Will Bitcoin reach $150k in October?,btc_price,BTC,True,False,No,,2025-11-01 06:13:04+00:00,5109930.292462
618952,4000,2025-10-25 00:11:04+00:00,2025-11-01 06:09:22+00:00,0.000999999001000007,0.0603164872798434,4000,7.248819444444444,Will Bitcoin reach $130k in October?,btc_price,BTC,True,False,No,,2025-11-01 06:09:16+00:00,5978400.520639
618965,4000,2025-10-23 07:02:33+00:00,2025-11-01 06:17:08+00:00,0.000999999001000007,0.186,4000,8.968460648148149,Will Bitcoin dip to $100k in October?,btc_price,BTC,True,False,No,,2025-11-01 06:18:54+00:00,4135952.554834
618972,4000,2025-10-17 20:09:34+00:00,2025-11-01 05:57:00+00:00,0.000999999001000007,0.007000000000000006,4000,14.407939814814815,Will Ethereum reach $8000 in October?,eth_price,ETH,True,False,No,,2025-11-01 06:11:12+00:00,3900458.869197
618977,4000,2025-10-24 18:15:46+00:00,2025-11-01 06:06:38+00:00,0.000999999001000007,0.10797690551876003,4000,7.493657407407407,Will Ethereum reach $5000 in October?,eth_price,ETH,True,False,No,,2025-11-01 06:10:12+00:00,4662515.126834
618978,4000,2025-10-20 11:06:33+00:00,2025-11-01 05:54:10+00:00,0.000999999001000007,0.20999999999999996,4000,11.783067129629629,Will Ethereum reach $4800 in October?,eth_price,ETH,True,False,No,,2025-11-01 06:11:14+00:00,4087360.807277
620015,4000,2025-12-25 00:57:37+00:00,2026-01-01 07:19:59+00:00,0.0009999991008998732,0.124,4000,7.265532407407408,"Will Bitcoin dip to $80,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 07:59:45+00:00,8066294.940938
654413,4000,2026-03-17 02:16:09+00:00,2026-03-18 20:16:43+00:00,0.000999999001000007,0.007000000000000006,4000,1.7503935185185184,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,crypto_policy,,False,True,No,,2026-03-18 21:18:07+00:00,87103283.7263213
654415,4000,2026-03-12 22:10:49+00:00,2026-03-18 21:12:11+00:00,0.001,0.003000000012,4000,5.959282407407407,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,crypto_policy,,False,True,No,,2026-03-18 21:19:03+00:00,172972056.63332495
659233,4000,2025-11-25 10:55:35+00:00,2025-12-01 07:22:48+00:00,0.000999999001000007,0.0040000000000000036,4000,5.8522337962962965,"Will Bitcoin reach $200,000 in November?",btc_price,BTC,True,False,No,,2025-12-01 07:22:48+00:00,13588620.834388
659241,4000,2025-11-21 02:51:55+00:00,2025-12-01 07:19:46+00:00,0.000999999001000007,0.02523362406211822,4000,10.186006944444445,"Will Bitcoin reach $115,000 in November?",btc_price,BTC,True,False,No,,2025-12-01 07:27:44+00:00,5622333.157332
666217,4000,2025-12-10 12:33:49+00:00,2026-01-01 07:48:59+00:00,0.000999999001000007,0.999,4000,21.802199074074075,"Will Bitcoin reach $120,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 08:00:41+00:00,8257060.300168
669660,4000,2026-04-19 05:40:52+00:00,2026-04-29 20:36:44+00:00,0.001,0.0020000000000000018,4000,10.62212962962963,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,crypto_policy,,False,True,No,,2026-04-29 21:24:08+00:00,66025383.9220003
669661,4000,2026-04-20 12:52:02+00:00,2026-04-29 19:53:58+00:00,0.001,0.006225802728468872,4000,9.293009259259259,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,crypto_policy,,False,True,No,,2026-04-29 21:24:18+00:00,65311948.7161929
669662,4000,2026-04-26 20:16:50+00:00,2026-04-29 21:17:26+00:00,0.01,0.999,4000,3.0420833333333333,Will there be no change in Fed interest rates after the April 2026 meeting?,crypto_policy,,False,True,Yes,,2026-04-29 21:24:28+00:00,76909226.49304736
669663,4000,2026-04-20 04:40:50+00:00,2026-04-29 20:09:04+00:00,0.001,0.23099992873648637,4000,9.644606481481482,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,crypto_policy,,False,True,No,,2026-04-29 21:24:38+00:00,75978206.16104123
687200,4000,2025-12-24 05:44:17+00:00,2026-01-01 06:03:01+00:00,0.000999999001000007,0.06111853856465332,4000,8.01300925925926,"Will Bitcoin reach $100,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 07:59:43+00:00,9479018.595278
687778,4000,2025-12-13 00:47:10+00:00,2026-01-01 07:51:35+00:00,0.000999999001000007,0.08399999999999996,4000,19.294733796296295,"Will Bitcoin reach $110,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 08:00:41+00:00,6056873.975672
692258,4000,2026-05-29 10:31:25+00:00,2026-06-01 14:08:18+00:00,0.6236698600932712,0.999,4000,3.150613425925926,"MicroStrategy sells any Bitcoin by June 30, 2026?",microstrategy,MSTR,False,True,Yes,,2026-06-01 14:07:11+00:00,8418661.007786024
784181,3255,2025-12-01 05:50:18+00:00,2025-12-08 15:05:33+00:00,0.06,0.999,3255,7.385590277777778,MicroStrategy announces >1000 BTC purchase December 2-8?,microstrategy,MSTR,False,True,Yes,,2025-12-08 15:05:55+00:00,4156296.008952
799384,4000,2025-12-15 23:48:33+00:00,2026-01-01 07:40:19+00:00,0.000999999001000007,0.09,4000,16.32761574074074,"Will Bitcoin reach $105,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 08:01:39+00:00,4250036.078856
800432,4000,2025-12-26 15:35:43+00:00,2026-01-01 08:00:51+00:00,0.000999999001000007,0.18999995644698892,4000,5.68412037037037,"Will Bitcoin reach $95,000 by December 31, 2025?",btc_price,BTC,True,False,No,,2026-01-01 08:02:41+00:00,8136573.744183
906972,4000,2026-06-12 20:26:04+00:00,2026-06-17 19:19:37+00:00,0.001,0.0040000000000000036,4000,4.953854166666667,Will the Fed decrease interest rates by 50+ bps after the June 2026 meeting?,crypto_policy,,False,True,No,,2026-06-17 21:07:23+00:00,37866883.42341023
906973,4000,2026-06-12 21:07:28+00:00,2026-06-17 21:12:58+00:00,0.001,0.006000000000000005,4000,5.003819444444445,Will the Fed decrease interest rates by 25 bps after the June 2026 meeting?,crypto_policy,,False,True,No,,2026-06-17 21:15:16+00:00,30934915.761426214
906974,4000,2026-06-12 00:57:09+00:00,2026-06-17 20:56:14+00:00,0.9830015690437623,0.999,4000,5.832696759259259,Will there be no change in Fed interest rates after the June 2026 meeting?,crypto_policy,,False,True,Yes,,2026-06-17 21:07:28+00:00,43061416.20801809
906975,4000,2026-06-10 07:16:43+00:00,2026-06-17 20:35:47+00:00,0.001,0.008,4000,7.554907407407407,Will the Fed increase interest rates by 25 bps after the June 2026 meeting?,crypto_policy,,False,True,No,,2026-06-17 21:20:40+00:00,31037182.120555956
906976,4000,2026-05-28 14:33:41+00:00,2026-06-17 17:58:13+00:00,0.001,0.0030000000000000027,4000,20.14203703703704,Will the Fed increase interest rates by 50+ bps after the June 2026 meeting?,crypto_policy,,False,True,No,,2026-06-17 21:20:46+00:00,21740489.034398694
