fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,window_hours
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.08788389063931787,0.2557739970926821,0.15179618233592815,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.0965369415953331,0.29546443161329505,0.17798128286399617,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00027329449908805435,0.015469390868963975,0.015330820855799515,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0016146917872658438,0.037822735717852336,0.03698656224797654,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.04797240935716346,0.1773981132582991,0.09656152246048777,0.1407602147004053,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.043342369451601415,0.13182364232093052,0.08985082456366587,0.1,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.06282574287625409,0.21176839632472483,0.11898457733492385,0.08474446987032799,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.06975275543983085,0.26178028609861065,0.05907228883815276,0.08653198653198653,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.0360687784271612,0.12986730415693157,0.07663454867994424,0.0,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.03894649232935503,0.12855319824905057,0.0929689539426563,0.0,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0010173736900314363,0.014690817496549593,0.014154005540645498,0.0,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.005996096363555116,0.037962102477085584,0.03452056813299454,0.0,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.09264831835208641,0.3523486988616984,0.048450131801217426,0.1407602147004053,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.08319706781966166,0.29687874584491053,0.26333857209115624,0.1,24
1,scalar_tda,scalar_tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.06796838446035675,0.25712190929017725,0.031961432021964664,0.08474446987032799,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.11110206315999005,0.3951389308339522,0.23894787224816158,0.08653198653198653,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.21075878245632076,0.7585444759979524,0.2890411018876226,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.2549837342297108,0.9022093516157088,0.37330868825171704,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.005186445725106974,0.06534190869038678,0.06250619235376392,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0326486998691682,0.18226346823306402,0.16225803344966255,0.0,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.05338681178652161,0.18363980642487185,0.20267940462234538,0.1407602147004053,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.06119700000892477,0.2220460545396102,0.20954501300047107,0.1,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.11772561845235113,0.41811235606294955,0.24285031123298093,0.08474446987032799,24
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07605898856576046,0.35325808538371906,0.01697791959794985,0.08653198653198653,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.007848574348127508,0.029348269115470726,0.02252324984636752,0.0,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.0028327897412723955,0.022352432179339427,0.020680134051525814,0.0,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,3.0127715677618894e-05,0.002541700564329074,0.002526502931226785,0.0,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00016848878382099206,0.00603872270290622,0.005952684873983916,0.0,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.1204400665962859,0.5595761935712248,0.015239711441264453,0.1407602147004053,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.04224126532943599,0.13508071004935915,0.10098085116592805,0.1,72
1,scalar_tda,scalar_tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.08054738203877379,0.382215265634046,0.005828789092360063,0.08474446987032799,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.06064321008265796,0.20252132671127993,0.11480847485706872,0.08653198653198653,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.08816341799065708,0.2561531539100189,0.15185524723671606,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.09663819192008818,0.2973897003549178,0.17703503271521628,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002418069662437255,0.014925007829929412,0.014802623643010458,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0014063989419136485,0.03631529088669042,0.03559071500932237,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.04802772899618733,0.1771313940999308,0.09557271355792003,0.1407602147004053,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.04328911739472557,0.13187543559824896,0.09019102871132013,0.1,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.06294649927236065,0.21189766923886758,0.1180757789221795,0.08474446987032799,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.06946562711876127,0.259610634040153,0.05814080697830521,0.08653198653198653,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.03601420733506696,0.1280782868218379,0.07608280619834323,0.0,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.040015294400027435,0.13001107024478534,0.09276189850287116,0.0,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0007678024959021289,0.012778189262237272,0.012376138831694321,0.0,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00470932151130096,0.03344094505406165,0.030788303922197557,0.0,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.09202962105023586,0.34935668909106,0.04736972730564345,0.1407602147004053,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.07745503571660155,0.27837510853305214,0.2508818525829402,0.1,72
1,scalar_tda,scalar_tda_72h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.06840524794559255,0.2571201545880062,0.03255961557082504,0.08474446987032799,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.11077997523560178,0.39517586870636556,0.2380635873093474,0.08653198653198653,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.2112647330697432,0.7627809465387465,0.2887623070237288,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.2544815404700356,0.9062128055968915,0.37222896071050543,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.004687762769462828,0.0631701835507,0.06061225572827016,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.029924874690205588,0.1767464857737304,0.15868345685675558,0.0,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.05291556499712324,0.18168924737942405,0.20176636167829412,0.1407602147004053,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.06121097069258073,0.22194023579392186,0.20926557491407927,0.1,72
1,pca_plus_scalar_tda,pca_plus_scalar_tda_72h_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.11735892778364575,0.4181682410379942,0.2418857491375523,0.08474446987032799,72
1,scalar_tda,scalar_tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07683413950170859,0.36118547767373277,0.014308525554430917,0.08653198653198653,168
1,scalar_tda,scalar_tda_168h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.005657596942125657,0.023603620476182603,0.019283793061531985,0.0,168
