fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece
6,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,2.6757986455384156e-05,0.0032645739188352,0.0032511146550481,0.0,0.0032511146550481
6,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0001576874688995,0.0079077919749799,0.0078277819797917,0.0,0.0078277819797917
6,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,macro_fed_rates,8065,0.1211924647074073,0.5177396205405418,0.0233218305417949,0.1523868567885926,0.1290650262467977
6,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,26-50,3456,0.0520125156644891,0.1552812745065222,0.0730607126811589,0.0989583333333333,0.0632077179335656
6,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,51-100,10153,0.0820823632325551,0.3749192275030378,0.0076322811021662,0.0873633408844676,0.0815559273692985
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,overall,overall,13609,0.0623020262869388,0.2063644886554052,0.1315931452841919,0.0903078844882063,0.0572403851228172
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_btc,3027,0.0971746358151359,0.2849854785883607,0.1611936694402782,0.0,0.1611936694402782
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_eth,1845,0.0937667943789872,0.2985283845861612,0.1776505815698694,0.0,0.1776505815698695
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0004115513560896,0.0190782603853408,0.0188690169544107,0.0,0.0188690169544107
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0023756150332178,0.0464507309330814,0.0452124496241924,0.0,0.0452124496241924
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,macro_fed_rates,8065,0.0470904438425908,0.1702369090861729,0.1182419319293274,0.1523868567885926,0.0522529617911934
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,26-50,3456,0.0459571313496616,0.1447944036313573,0.1038230337325065,0.0989583333333333,0.0745876680605428
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,51-100,10153,0.067865697803065,0.2273224531824523,0.1410458691611371,0.0873633408844676,0.0643967943160956
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.0662540381302417,0.2208342830421064,0.1558318047127023,0.0752224771925896,0.0824691808810574
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0805543164434523,0.2617364799950033,0.1937308035714285,0.0,0.1937308035714285
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.143958510465613,0.4445732728151538,0.289017513882956,0.0,0.289017513882956
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0074805059523809,0.0901345838788764,0.0861607142857142,0.0,0.0861607142857142
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0304381696428571,0.1906869136826555,0.1733779761904762,0.0,0.1733779761904761
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.0490126020552487,0.1680102233764707,0.1191505441797331,0.1169305724725943,0.0865388337221031
7,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.0662540381302417,0.2208342830421064,0.1558318047127023,0.0752224771925896,0.0824691808810574
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.0545505836145107,0.1898961086069948,0.0744520449996235,0.0752224771925896,0.0435244644830236
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0358678090459513,0.118170314666629,0.0881569882249423,0.0,0.0881569882249423
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.0919577904368819,0.2717470765556636,0.1571678793479387,0.0,0.1571678793479387
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001042219959511,0.0101605773752064,0.0101080981313987,0.0,0.0101080981313987
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0004602819666585,0.0212958577113497,0.0210621874434959,0.0,0.0210621874434959
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.0555660847661292,0.2043755217326788,0.0570405416796396,0.1169305724725943,0.0644700338622032
7,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.0545505836145107,0.1898961086069948,0.0744520449996235,0.0752224771925896,0.0435244644830236
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.0637661947771283,0.2428094918693396,0.0223048879085338,0.0752224771925896,0.0598426423579882
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0032335480040385,0.0250746316812545,0.0232092183945498,0.0,0.0232092183945498
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.0202995971121111,0.074419639082163,0.0591432507503305,0.0,0.0591432507503305
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,4.462614966014838e-06,0.002103325994821,0.0021010914872791,0.0,0.0021010914872791
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,1.8068236476266243e-05,0.0042049300119166,0.0041958691895369,0.0,0.0041958691895369
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.0940418438823599,0.3547668766026507,0.0156575891475685,0.1169305724725943,0.1012729833250258
7,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.0637661947771283,0.2428094918693396,0.0223048879085338,0.0752224771925896,0.0598426423579882
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.0546166239518081,0.1901513693881428,0.0777228953429803,0.0752224771925896,0.0385719789146556
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0385054043352232,0.1250629295945318,0.0923013756549048,0.0,0.0923013756549048
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.0961112803395073,0.285889853283375,0.1625219018132285,0.0,0.1625219018132284
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001207491351131,0.0109214273675024,0.0108605911640231,0.0,0.0108605911640231
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005255506699068,0.0228318295683434,0.0225647803623279,0.0,0.0225647803623279
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.0540493646747287,0.1998097992477376,0.0597570603719269,0.1169305724725943,0.0612479215752233
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.0546166239518081,0.1901513693881428,0.0777228953429803,0.0752224771925896,0.0385719789146556
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.0541518988299234,0.1858272068114278,0.1411298775482819,0.0740577474101829,0.071950353633801
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.056727175297619,0.2039180683816341,0.1609300595238095,0.0,0.1609300595238095
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.1051740324192176,0.332467149632255,0.2361422193877551,0.0,0.236142219387755
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0039541666666666,0.064002747077853,0.0619345238095238,0.0,0.0619345238095238
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.022060863095238,0.1606289525458785,0.1483630952380952,0.0,0.1483630952380952
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.0455657069632311,0.1555413509386997,0.1185339610460915,0.1142468548112886,0.070746303786656
8,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.0541518988299234,0.1858272068114278,0.1411298775482819,0.0740577474101829,0.071950353633801
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.0454661832610752,0.1589699081999093,0.0785962471976599,0.0740577474101829,0.0420598649952393
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0234414862557033,0.0911607876542153,0.0741661078091743,0.0,0.0741661078091743
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0770413607616853,0.2206925466699573,0.1395648353959123,0.0,0.1395648353959123
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001488734973986,0.0122314054864953,0.012156350712613,0.0,0.012156350712613
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.000604471943938,0.0248552976482138,0.024547990858435,0.0,0.024547990858435
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.0480195932865571,0.1740186709854462,0.0711133475250976,0.1142468548112886,0.0528549739881713
8,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.0454661832610752,0.1589699081999093,0.0785962471976599,0.0740577474101829,0.0420598649952393
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.04611996354225,0.1641317941059295,0.0564577957848075,0.0740577474101829,0.0270230736071424
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0108077645589304,0.0562089125244332,0.0492744780710692,0.0,0.0492744780710692
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.043329832141169,0.1364747956028484,0.1007036704420602,0.0,0.1007036704420603
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,8.037966927244261e-05,0.0087886053712831,0.0087481572929255,0.0,0.0087481572929255
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0003063626968703,0.0170972786668547,0.0169421181341252,0.0,0.0169421181341252
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.0593870536225513,0.2091223628916694,0.0521546129004318,0.1142468548112886,0.0620922419108568
8,design_cv,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.04611996354225,0.1641317941059295,0.0564577957848075,0.0740577474101829,0.0270230736071424
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.0457747501286973,0.1597294458868716,0.0828418902123871,0.0740577474101829,0.0368813227944415
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0263829727867798,0.0991075267755684,0.0794457378725654,0.0,0.0794457378725654
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0821107578837437,0.2355216392823356,0.1460209746937494,0.0,0.1460209746937494
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001781419831409,0.0134052195554526,0.0133153422003601,0.0,0.0133153422003601
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0007280721888761,0.0273111684420029,0.0269404161482015,0.0,0.0269404161482015
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.046637571087016,0.1698521839535734,0.074762808316709,0.1142468548112886,0.0520507679243392
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.0457747501286973,0.1597294458868716,0.0828418902123871,0.0740577474101829,0.0368813227944415
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.0493707939203513,0.171725443852255,0.1366950781571301,0.0728423101881894,0.0648165035823984
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0587492797619047,0.2035962156543814,0.1574071428571428,0.0,0.1574071428571428
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.1073136135204081,0.3349149789232277,0.2281228741496599,0.0,0.2281228741496598
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0024034970238095,0.050037778012993,0.0487946428571428,0.0,0.0487946428571428
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0252953869047619,0.1727895937913112,0.1586011904761905,0.0,0.1586011904761905
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.0374842002952706,0.1345287079421458,0.1150187797556698,0.1112487611496531,0.0721798983258695
9,design_cv,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.0493707939203513,0.171725443852255,0.1366950781571301,0.0728423101881894,0.0648165035823984
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.0416139094200374,0.1460872674868275,0.0796139400192341,0.0728423101881894,0.0292822559242083
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0270074112780062,0.097790031112962,0.0772914103977634,0.0,0.0772914103977634
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0805727923078043,0.2331635828045845,0.1386250978230931,0.0,0.1386250978230932
9,design_cv,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001261027252238,0.0111008025332832,0.0110372489124936,0.0,0.0110372489124936
