hypothesis,target,task,fold,model,feature_set,placebo_type,n_obs,metric_primary,brier,log_loss,mse,mae,auc
H1_local_topology,Y_i,classification,12,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,16151,0.13299590061858083,0.04017316020822508,0.13299590061858083,,,0.9726193355512337
H2_graph_topology,Y_i,classification,12,pca_plus_graph_topology,graph_topology,real,16151,0.1638147827100181,0.044135133362276056,0.1638147827100181,,,0.9565130671852737
H2_graph_topology,Y_i,classification,12,pca_plus_graph_topology_shuffle,graph_topology,shuffle,16151,0.1638814123591493,0.04411940131642791,0.1638814123591493,,,0.9572010194444719
H2_graph_topology,Y_i,classification,12,pca_plus_graph_topology_future_shift,graph_topology,future_shift,16151,0.1635334194013821,0.04402007160140057,0.1635334194013821,,,0.9571179304421651
H3_regime_volatility,large_move_24h,classification,12,pca_large_move_24h,pca,none,16151,0.05725523901578352,0.011611817239509263,0.05725523901578352,,,0.8868895522948024
H3_regime_volatility,large_move_24h,classification,12,pca_plus_topology_large_move_24h,residual_topology,real,16151,0.056975842453354804,0.011564130462177262,0.056975842453354804,,,0.8771591026333314
H3_regime_volatility,large_move_72h,classification,12,pca_large_move_72h,pca,none,16151,0.1470288797932244,0.03762414171868967,0.1470288797932244,,,0.870422303968335
H3_regime_volatility,large_move_72h,classification,12,pca_plus_topology_large_move_72h,residual_topology,real,16151,0.14714066019699476,0.03754405098979592,0.14714066019699476,,,0.8626941056375869
H3_regime_volatility,abs_move_24h,regression,12,pca_abs_move_24h,pca,none,16128,0.00041652384226870565,,,0.00041652384226870565,0.009888180716023728,
H3_regime_volatility,abs_move_24h,regression,12,pca_plus_topology_abs_move_24h,residual_topology,real,16128,0.00041558823213781336,,,0.00041558823213781336,0.009490676760236736,
H3_regime_volatility,abs_move_72h,regression,12,pca_abs_move_72h,pca,none,16128,0.001359767727233522,,,0.001359767727233522,0.018674431273225628,
H3_regime_volatility,abs_move_72h,regression,12,pca_plus_topology_abs_move_72h,residual_topology,real,16128,0.0013593785184330797,,,0.0013593785184330797,0.01835777632580491,
H4_topology_change,Y_i,classification,12,pca_plus_topology_change,topology_change,real,16151,0.16378890383424552,0.04409233886296529,0.16378890383424552,,,0.9573255295484235
H4_topology_change,Y_i,classification,12,pca_plus_topology_change_shuffle,topology_change,shuffle,16151,0.1637310149819127,0.04407898299433884,0.1637310149819127,,,0.9572050504950789
H4_topology_change,Y_i,classification,12,pca_plus_topology_change_future_shift,topology_change,future_shift,16151,0.16377994189264408,0.04409319555116381,0.16377994189264408,,,0.9573558446943148
H5_interactions,Y_i,classification,12,logistic_interactions,topology_interactions,real,16151,0.16445537787018732,0.04411596662471186,0.16445537787018732,,,0.9572293190650596
H5_interactions,Y_i,classification,12,xgboost_interactions,topology_interactions,real,16151,0.17803042900555943,0.0464143063476731,0.17803042900555943,,,0.9502347881312708
H6_uncertainty_signal,miscalibration_indicator,classification,12,pca_error_miscalibration_indicator,pca,none,16151,0.28481503298123295,0.06652080995268424,0.28481503298123295,,,0.9651408578355755
H6_uncertainty_signal,miscalibration_indicator,classification,12,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,16151,0.2848292191019877,0.06631117696742632,0.2848292191019877,,,0.9651260606787012
H6_uncertainty_signal,market_abs_error,regression,12,pca_error_market_abs_error,pca,none,16151,0.025168722264915948,,,0.025168722264915948,0.08431364425760864,
H6_uncertainty_signal,market_abs_error,regression,12,pca_plus_topology_error_market_abs_error,residual_topology,real,16151,0.0251630016719665,,,0.0251630016719665,0.08441705763206539,
H6_uncertainty_signal,market_squared_error,regression,12,pca_error_market_squared_error,pca,none,16151,0.016623976737886185,,,0.016623976737886185,0.05306520094088917,
H6_uncertainty_signal,market_squared_error,regression,12,pca_plus_topology_error_market_squared_error,residual_topology,real,16151,0.016634988365683147,,,0.016634988365683147,0.05391203766094274,
baseline,Y_i,classification,13,market_only,market_probability,none,15813,0.18134908065366254,0.05082579165499544,0.18134908065366254,,,0.9656317698637902
baseline,Y_i,classification,13,pca_only,pca,none,15813,0.15744692860676776,0.04451616789496975,0.15744692860676776,,,0.96573830333666
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_family_ph,local_broad_family,real,15813,0.16204834220664582,0.0477831344810767,0.16204834220664582,,,0.9593351757529816
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_family_ph_shuffle,local_broad_family,shuffle,15813,0.1581984423551957,0.044617825687487275,0.1581984423551957,,,0.9647906212923143
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_family_ph_future_shift,local_broad_family,future_shift,15813,0.16484648710470598,0.0482669496214737,0.16484648710470598,,,0.9504702195872865
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_domain_ph,local_broad_domain,real,15813,0.1490482279624276,0.044616804127919456,0.1490482279624276,,,0.9725969669955434
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_domain_ph_shuffle,local_broad_domain,shuffle,15813,0.15757399768180694,0.04452775242063953,0.15757399768180694,,,0.965506557873606
H1_local_topology,Y_i,classification,13,pca_plus_local_broad_domain_ph_future_shift,local_broad_domain,future_shift,15813,0.14704981310885235,0.044099117677266306,0.14704981310885235,,,0.9719821581044636
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k10_local_graph,local_top_corr_k10,real,15813,0.18007698290733828,0.05709277937501903,0.18007698290733828,,,0.9557306614058586
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k10_local_graph_shuffle,local_top_corr_k10,shuffle,15813,0.14183353841785173,0.03978444605247156,0.14183353841785173,,,0.9761421056323333
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k20_local_graph,local_top_corr_k20,real,15813,0.15149427353844744,0.04585170860766488,0.15149427353844744,,,0.968745412775895
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k20_local_graph_shuffle,local_top_corr_k20,shuffle,15813,0.14306662019265926,0.03971262649789123,0.14306662019265926,,,0.9655685266016366
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k40_local_graph,local_top_corr_k40,real,15813,0.15077847701190086,0.04519348009390913,0.15077847701190086,,,0.9707122606490842
H1_local_topology,Y_i,classification,13,pca_plus_top_corr_k40_local_graph_shuffle,local_top_corr_k40,shuffle,15813,0.1620592248419245,0.043003144901166857,0.1620592248419245,,,0.9151660419105495
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k10_local_graph,local_nearest_pca_k10,real,15813,0.1413087042125338,0.0449479766426312,0.1413087042125338,,,0.959959631548886
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k10_local_graph_shuffle,local_nearest_pca_k10,shuffle,15813,0.14682484651907046,0.03759398013866174,0.14682484651907046,,,0.9218541377442645
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k20_local_graph,local_nearest_pca_k20,real,15813,0.12665990883840234,0.04154335403436509,0.12665990883840234,,,0.9830810429662153
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k20_local_graph_shuffle,local_nearest_pca_k20,shuffle,15813,0.11564465852717237,0.0319474815499137,0.11564465852717237,,,0.9681944404645775
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k40_local_graph,local_nearest_pca_k40,real,15813,0.16261464699526734,0.052368687098999375,0.16261464699526734,,,0.9660545855716056
H1_local_topology,Y_i,classification,13,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,15813,0.16168715834953887,0.04225701605133074,0.16168715834953887,,,0.9477343881436331
H2_graph_topology,Y_i,classification,13,pca_plus_graph_topology,graph_topology,real,15813,0.15731115006918897,0.044494749884151336,0.15731115006918897,,,0.9655570118450806
H2_graph_topology,Y_i,classification,13,pca_plus_graph_topology_shuffle,graph_topology,shuffle,15813,0.15737795218202158,0.044513439516357466,0.15737795218202158,,,0.9657240197645962
H2_graph_topology,Y_i,classification,13,pca_plus_graph_topology_future_shift,graph_topology,future_shift,15813,0.15713556428073294,0.0444977811844247,0.15713556428073294,,,0.9656624026321855
H3_regime_volatility,large_move_24h,classification,13,pca_large_move_24h,pca,none,15813,0.07267244336509915,0.015602144940673877,0.07267244336509915,,,0.8986436950146628
H3_regime_volatility,large_move_24h,classification,13,pca_plus_topology_large_move_24h,residual_topology,real,15813,0.07297765015296537,0.015569344358040792,0.07297765015296537,,,0.9044445509466027
H3_regime_volatility,large_move_72h,classification,13,pca_large_move_72h,pca,none,15813,0.13195537528488335,0.03431767157211709,0.13195537528488335,,,0.9119797597041841
H3_regime_volatility,large_move_72h,classification,13,pca_plus_topology_large_move_72h,residual_topology,real,15813,0.13207649966953366,0.03422064311240446,0.13207649966953366,,,0.9080159257865537
H3_regime_volatility,abs_move_24h,regression,13,pca_abs_move_24h,pca,none,15497,0.0011630025476089738,,,0.0011630025476089738,0.011015194563602127,
H3_regime_volatility,abs_move_24h,regression,13,pca_plus_topology_abs_move_24h,residual_topology,real,15497,0.001168271260242486,,,0.001168271260242486,0.010638564337038085,
H3_regime_volatility,abs_move_72h,regression,13,pca_abs_move_72h,pca,none,14825,0.003638167926971433,,,0.003638167926971433,0.020414199754019497,
H3_regime_volatility,abs_move_72h,regression,13,pca_plus_topology_abs_move_72h,residual_topology,real,14825,0.0036484175468573564,,,0.0036484175468573564,0.020064333660696352,
H4_topology_change,Y_i,classification,13,pca_plus_topology_change,topology_change,real,15813,0.15744307595230825,0.04451848483656409,0.15744307595230825,,,0.9657608054563422
H4_topology_change,Y_i,classification,13,pca_plus_topology_change_shuffle,topology_change,shuffle,15813,0.1574071277806103,0.04451713757070688,0.1574071277806103,,,0.9657337765430521
H4_topology_change,Y_i,classification,13,pca_plus_topology_change_future_shift,topology_change,future_shift,15813,0.15746648691374204,0.04451640015470717,0.15746648691374204,,,0.9657597067200294
H5_interactions,Y_i,classification,13,logistic_interactions,topology_interactions,real,15813,0.15789718779444548,0.04435222794748119,0.15789718779444548,,,0.9656623147332805
H5_interactions,Y_i,classification,13,xgboost_interactions,topology_interactions,real,15813,0.1525136419419494,0.048850428951627396,0.1525136419419494,,,0.959542727042432
H6_uncertainty_signal,miscalibration_indicator,classification,13,pca_error_miscalibration_indicator,pca,none,15813,0.2733822740698206,0.05885579212008992,0.2733822740698206,,,0.9598959816900748
H6_uncertainty_signal,miscalibration_indicator,classification,13,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,15813,0.27346390649062485,0.0588893863416264,0.27346390649062485,,,0.9598243097884547
H6_uncertainty_signal,market_abs_error,regression,13,pca_error_market_abs_error,pca,none,15813,0.028942175669553514,,,0.028942175669553514,0.09341621257940563,
H6_uncertainty_signal,market_abs_error,regression,13,pca_plus_topology_error_market_abs_error,residual_topology,real,15813,0.028921440993105157,,,0.028921440993105157,0.09305582179184899,
H6_uncertainty_signal,market_squared_error,regression,13,pca_error_market_squared_error,pca,none,15813,0.01822852335139981,,,0.01822852335139981,0.06137401339210909,
H6_uncertainty_signal,market_squared_error,regression,13,pca_plus_topology_error_market_squared_error,residual_topology,real,15813,0.01823196647848785,,,0.01823196647848785,0.06167721214045888,
baseline,Y_i,classification,14,market_only,market_probability,none,11444,0.20355264735537354,0.05546417756107696,0.20355264735537354,,,0.9669315402522395
baseline,Y_i,classification,14,pca_only,pca,none,11444,0.1822256846235944,0.05358757015474995,0.1822256846235944,,,0.9685264910419613
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_family_ph,local_broad_family,real,11444,0.18317728259618954,0.054113843632812915,0.18317728259618954,,,0.9667714963460632
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_family_ph_shuffle,local_broad_family,shuffle,11444,0.18194900211279327,0.05356599859538879,0.18194900211279327,,,0.9686302893682226
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_family_ph_future_shift,local_broad_family,future_shift,11444,0.18333124009247515,0.054190238212221874,0.18333124009247515,,,0.9669313560820367
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_domain_ph,local_broad_domain,real,11444,0.10707321521338047,0.032872320592716706,0.10707321521338047,,,0.9871279025223951
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_domain_ph_shuffle,local_broad_domain,shuffle,11444,0.18221353319505243,0.053574300920017116,0.18221353319505243,,,0.9680021216407355
H1_local_topology,Y_i,classification,14,pca_plus_local_broad_domain_ph_future_shift,local_broad_domain,future_shift,11444,0.11337862050710598,0.03522258587072369,0.11337862050710598,,,0.9854680133191891
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k10_local_graph,local_top_corr_k10,real,11444,0.1850421501210299,0.055750718248940394,0.1850421501210299,,,0.9717001856435644
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k10_local_graph_shuffle,local_top_corr_k10,shuffle,11444,0.17653141815718962,0.05380712465552889,0.17653141815718962,,,0.9707074714167845
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k20_local_graph,local_top_corr_k20,real,11444,0.19771402501557764,0.060662345641394,0.19771402501557764,,,0.9678328323903819
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k20_local_graph_shuffle,local_top_corr_k20,shuffle,11444,0.20159167302118278,0.05618119079348666,0.20159167302118278,,,0.9207115231612447
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k40_local_graph,local_top_corr_k40,real,11444,0.1694949240382265,0.05236817637659686,0.1694949240382265,,,0.9772070957095709
H1_local_topology,Y_i,classification,14,pca_plus_top_corr_k40_local_graph_shuffle,local_top_corr_k40,shuffle,11444,0.16437053977937674,0.04577108906457793,0.16437053977937674,,,0.9179658032767563
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k10_local_graph,local_nearest_pca_k10,real,11444,0.136192261770445,0.03875008292539841,0.136192261770445,,,0.972610723125884
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k10_local_graph_shuffle,local_nearest_pca_k10,shuffle,11444,0.21504745473869372,0.061649520899109266,0.21504745473869372,,,0.9078381364922206
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k20_local_graph,local_nearest_pca_k20,real,11444,0.29057100566133964,0.07210631803285238,0.29057100566133964,,,0.9400843499528525
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k20_local_graph_shuffle,local_nearest_pca_k20,shuffle,11444,0.18542473154807973,0.05694377952355652,0.18542473154807973,,,0.922122377416313
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k40_local_graph,local_nearest_pca_k40,real,11444,0.1954402946570874,0.06853367213060996,0.1954402946570874,,,0.9494038042197077
H1_local_topology,Y_i,classification,14,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,11444,0.16834816781304476,0.05018229574102308,0.16834816781304476,,,0.9681035625884017
H2_graph_topology,Y_i,classification,14,pca_plus_graph_topology,graph_topology,real,11444,0.18378010240343703,0.05374078272892534,0.18378010240343703,,,0.967869813767091
H2_graph_topology,Y_i,classification,14,pca_plus_graph_topology_shuffle,graph_topology,shuffle,11444,0.18225258226546354,0.05358995136608245,0.18225258226546354,,,0.9682832390381895
H2_graph_topology,Y_i,classification,14,pca_plus_graph_topology_future_shift,graph_topology,future_shift,11444,0.18384976274197573,0.05378884542060501,0.18384976274197573,,,0.9680311468646865
H3_regime_volatility,large_move_24h,classification,14,pca_large_move_24h,pca,none,11444,0.031039989090286196,0.004832189737130113,0.031039989090286196,,,0.8748709847288046
H3_regime_volatility,large_move_24h,classification,14,pca_plus_topology_large_move_24h,residual_topology,real,11444,0.029015356251850442,0.0046081178133875805,0.029015356251850442,,,0.8485834649815692
H3_regime_volatility,large_move_72h,classification,14,pca_large_move_72h,pca,none,11444,0.06395007588841387,0.01312787543064291,0.06395007588841387,,,0.896136849811958
H3_regime_volatility,large_move_72h,classification,14,pca_plus_topology_large_move_72h,residual_topology,real,11444,0.06005087221794159,0.012193622894576728,0.06005087221794159,,,0.8906645108003972
H3_regime_volatility,abs_move_24h,regression,14,pca_abs_move_24h,pca,none,11424,0.00018568727425507048,,,0.00018568727425507048,0.007069575973224173,
H3_regime_volatility,abs_move_24h,regression,14,pca_plus_topology_abs_move_24h,residual_topology,real,11424,0.0001816425817657599,,,0.0001816425817657599,0.005635699826053298,
H3_regime_volatility,abs_move_72h,regression,14,pca_abs_move_72h,pca,none,11424,0.0003897076764120565,,,0.0003897076764120565,0.011985602101277552,
H3_regime_volatility,abs_move_72h,regression,14,pca_plus_topology_abs_move_72h,residual_topology,real,11424,0.00037412351408001084,,,0.00037412351408001084,0.010694907717102341,
H4_topology_change,Y_i,classification,14,pca_plus_topology_change,topology_change,real,11444,0.18222224444444585,0.053589562876917164,0.18222224444444585,,,0.9683704620462046
H4_topology_change,Y_i,classification,14,pca_plus_topology_change_shuffle,topology_change,shuffle,11444,0.1822466081967277,0.053589512077172226,0.1822466081967277,,,0.9683865953559642
H4_topology_change,Y_i,classification,14,pca_plus_topology_change_future_shift,topology_change,future_shift,11444,0.18223047727372557,0.05358812086570973,0.18223047727372557,,,0.9685014438943895
H5_interactions,Y_i,classification,14,logistic_interactions,topology_interactions,real,11444,0.18256053748412837,0.05299497910074433,0.18256053748412837,,,0.9682155380716644
H5_interactions,Y_i,classification,14,xgboost_interactions,topology_interactions,real,11444,0.21958060683548436,0.06185030463972631,0.21958060683548436,,,0.9142269639910419
H6_uncertainty_signal,miscalibration_indicator,classification,14,pca_error_miscalibration_indicator,pca,none,11444,0.3661485489384271,0.08011699267389613,0.3661485489384271,,,0.9326469376004549
H6_uncertainty_signal,miscalibration_indicator,classification,14,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,11444,0.3650710169264688,0.08020368346622266,0.3650710169264688,,,0.9331460645173336
H6_uncertainty_signal,market_abs_error,regression,14,pca_error_market_abs_error,pca,none,11444,0.038382000469878816,,,0.038382000469878816,0.10461417579455104,
H6_uncertainty_signal,market_abs_error,regression,14,pca_plus_topology_error_market_abs_error,residual_topology,real,11444,0.0382637490828558,,,0.0382637490828558,0.10268568892118975,
H6_uncertainty_signal,market_squared_error,regression,14,pca_error_market_squared_error,pca,none,11444,0.025475859873817504,,,0.025475859873817504,0.06600444162603039,
H6_uncertainty_signal,market_squared_error,regression,14,pca_plus_topology_error_market_squared_error,residual_topology,real,11444,0.025479680177762868,,,0.025479680177762868,0.06929674601711973,
baseline,Y_i,classification,15,market_only,market_probability,none,11427,0.1896882960548611,0.04971641300817978,0.1896882960548611,,,0.9708444833477375
baseline,Y_i,classification,15,pca_only,pca,none,11427,0.16870393517584348,0.046095370731476126,0.16870393517584348,,,0.9701618309105849
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_family_ph,local_broad_family,real,11427,0.17178879323829666,0.0468028378342561,0.17178879323829666,,,0.9635087922032841
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_family_ph_shuffle,local_broad_family,shuffle,11427,0.16755614068897878,0.046012204967662076,0.16755614068897878,,,0.9721521564467303
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_family_ph_future_shift,local_broad_family,future_shift,11427,0.1708751443863736,0.04665871641944548,0.1708751443863736,,,0.9663359960541789
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_domain_ph,local_broad_domain,real,11427,0.07944692243786956,0.020583482328076972,0.07944692243786956,,,0.993282503730938
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_domain_ph_shuffle,local_broad_domain,shuffle,11427,0.1686046353969695,0.046092025280098994,0.1686046353969695,,,0.9709994471481939
H1_local_topology,Y_i,classification,15,pca_plus_local_broad_domain_ph_future_shift,local_broad_domain,future_shift,11427,0.08358597327370229,0.02225480236339481,0.08358597327370229,,,0.9923130944706555
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k10_local_graph,local_top_corr_k10,real,11427,0.24987566415418092,0.06226223721169662,0.24987566415418092,,,0.962460166924054
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k10_local_graph_shuffle,local_top_corr_k10,shuffle,11427,0.15777530556626268,0.03964036191700581,0.15777530556626268,,,0.971133859797018
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k20_local_graph,local_top_corr_k20,real,11427,0.17787336036834175,0.04777631535981795,0.17787336036834175,,,0.9377613722767695
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k20_local_graph_shuffle,local_top_corr_k20,shuffle,11427,0.15779571740373216,0.03726134547857215,0.15779571740373216,,,0.9382610198448118
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k40_local_graph,local_top_corr_k40,real,11427,0.22892903003781734,0.06495404533256897,0.22892903003781734,,,0.9610751595094053
H1_local_topology,Y_i,classification,15,pca_plus_top_corr_k40_local_graph_shuffle,local_top_corr_k40,shuffle,11427,0.15082758376974562,0.04501042255474119,0.15082758376974562,,,0.97696234350132
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k10_local_graph,local_nearest_pca_k10,real,11427,0.18779727238508995,0.05637845266544623,0.18779727238508995,,,0.9200181647091049
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k10_local_graph_shuffle,local_nearest_pca_k10,shuffle,11427,0.12131668392675991,0.03907832484253972,0.12131668392675991,,,0.9742951213263248
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k20_local_graph,local_nearest_pca_k20,real,11427,0.2605994473976648,0.06545729749708903,0.2605994473976648,,,0.9556850019835366
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k20_local_graph_shuffle,local_nearest_pca_k20,shuffle,11427,0.16547577229518556,0.05416272503285784,0.16547577229518556,,,0.9668665256938836
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k40_local_graph,local_nearest_pca_k40,real,11427,0.1611839392906244,0.05697959247157657,0.1611839392906244,,,0.9594516554266257
H1_local_topology,Y_i,classification,15,pca_plus_nearest_pca_k40_local_graph_shuffle,local_nearest_pca_k40,shuffle,11427,0.15042815355698289,0.04380850543155557,0.15042815355698289,,,0.9743128314749485
H2_graph_topology,Y_i,classification,15,pca_plus_graph_topology,graph_topology,real,11427,0.16936869448801128,0.04613055671877747,0.16936869448801128,,,0.969976464688325
H2_graph_topology,Y_i,classification,15,pca_plus_graph_topology_shuffle,graph_topology,shuffle,11427,0.16870475995635442,0.046099155886077804,0.16870475995635442,,,0.970395678664702
H2_graph_topology,Y_i,classification,15,pca_plus_graph_topology_future_shift,graph_topology,future_shift,11427,0.16927865365819617,0.046126245986847406,0.16927865365819617,,,0.9701213189456086
H3_regime_volatility,large_move_24h,classification,15,pca_large_move_24h,pca,none,11427,0.012202113087163647,0.0006919117751237503,0.012202113087163647,,,0.8832822757111598
H3_regime_volatility,large_move_24h,classification,15,pca_plus_topology_large_move_24h,residual_topology,real,11427,0.009556571047449749,0.0004935205182565471,0.009556571047449749,,,0.8743544857768053
H3_regime_volatility,large_move_72h,classification,15,pca_large_move_72h,pca,none,11427,0.04542159631039294,0.008078871056540704,0.04542159631039294,,,0.9177683854606932
H3_regime_volatility,large_move_72h,classification,15,pca_plus_topology_large_move_72h,residual_topology,real,11427,0.03981371077440236,0.0068833307899356195,0.03981371077440236,,,0.9052206255283178
H3_regime_volatility,abs_move_24h,regression,15,pca_abs_move_24h,pca,none,11427,9.723359527941462e-05,,,9.723359527941462e-05,0.005770907836553314,
H3_regime_volatility,abs_move_24h,regression,15,pca_plus_topology_abs_move_24h,residual_topology,real,11427,8.844520949602033e-05,,,8.844520949602033e-05,0.004527317892148366,
H3_regime_volatility,abs_move_72h,regression,15,pca_abs_move_72h,pca,none,11427,0.00035979361681979003,,,0.00035979361681979003,0.010742597271402142,
H3_regime_volatility,abs_move_72h,regression,15,pca_plus_topology_abs_move_72h,residual_topology,real,11427,0.0003396955278271725,,,0.0003396955278271725,0.009018318842289638,
H4_topology_change,Y_i,classification,15,pca_plus_topology_change,topology_change,real,11427,0.1687352412904193,0.046100197833132024,0.1687352412904193,,,0.9705465100971461
H4_topology_change,Y_i,classification,15,pca_plus_topology_change_shuffle,topology_change,shuffle,11427,0.16872052105724514,0.046094650087771916,0.16872052105724514,,,0.9701830830889332
H4_topology_change,Y_i,classification,15,pca_plus_topology_change_future_shift,topology_change,future_shift,11427,0.16870455355873706,0.04609589104825403,0.16870455355873706,,,0.9703203367407659
H5_interactions,Y_i,classification,15,logistic_interactions,topology_interactions,real,11427,0.16916224994273824,0.045905798746998135,0.16916224994273824,,,0.9704533104400146
H5_interactions,Y_i,classification,15,xgboost_interactions,topology_interactions,real,11427,0.17761797418935105,0.048468756787222955,0.17761797418935105,,,0.938052814910056
H6_uncertainty_signal,miscalibration_indicator,classification,15,pca_error_miscalibration_indicator,pca,none,11427,0.38895315354773846,0.08442804376704725,0.38895315354773846,,,0.9250531077359854
H6_uncertainty_signal,miscalibration_indicator,classification,15,pca_plus_topology_error_miscalibration_indicator,residual_topology,real,11427,0.38055941439177227,0.08520511325079146,0.38055941439177227,,,0.9221096021346927
H6_uncertainty_signal,market_abs_error,regression,15,pca_error_market_abs_error,pca,none,11427,0.03883037276820203,,,0.03883037276820203,0.1032605260129931,
H6_uncertainty_signal,market_abs_error,regression,15,pca_plus_topology_error_market_abs_error,residual_topology,real,11427,0.038486047268960925,,,0.038486047268960925,0.09800349827618186,
H6_uncertainty_signal,market_squared_error,regression,15,pca_error_market_squared_error,pca,none,11427,0.026928653142313564,,,0.026928653142313564,0.06500908840953534,
H6_uncertainty_signal,market_squared_error,regression,15,pca_plus_topology_error_market_squared_error,residual_topology,real,11427,0.026956068777300776,,,0.026956068777300776,0.0665972801676213,
baseline,Y_i,classification,16,market_only,market_probability,none,8964,0.21627501557476714,0.052000715053438507,0.21627501557476714,,,0.9035545623697702
baseline,Y_i,classification,16,pca_only,pca,none,8964,0.19973502872126103,0.04888198322273402,0.19973502872126103,,,0.9029891007668024
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_family_ph,local_broad_family,real,8964,0.20544957442176578,0.05059006418978012,0.20544957442176578,,,0.8891090713119266
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_family_ph_shuffle,local_broad_family,shuffle,8964,0.19618232521321957,0.0486920996646642,0.19618232521321957,,,0.9130835514960893
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_family_ph_future_shift,local_broad_family,future_shift,8964,0.19958455101452005,0.048313898932061214,0.19958455101452005,,,0.8845698147920157
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_domain_ph,local_broad_domain,real,8964,0.22798450406818405,0.05254301060984652,0.22798450406818405,,,0.81714439857929
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_domain_ph_shuffle,local_broad_domain,shuffle,8964,0.1998429196073122,0.04886795425756984,0.1998429196073122,,,0.9009547863011598
H1_local_topology,Y_i,classification,16,pca_plus_local_broad_domain_ph_future_shift,local_broad_domain,future_shift,8964,0.21158219774780493,0.049113559884278464,0.21158219774780493,,,0.8052546638822362
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k10_local_graph,local_top_corr_k10,real,8964,0.18670774281495994,0.046692926275861774,0.18670774281495994,,,0.9157892536162364
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k10_local_graph_shuffle,local_top_corr_k10,shuffle,8964,0.19129979117184856,0.0452511901908329,0.19129979117184856,,,0.898940855631619
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k20_local_graph,local_top_corr_k20,real,8964,0.20572381599255457,0.047475063015654954,0.20572381599255457,,,0.8868699316358839
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k20_local_graph_shuffle,local_top_corr_k20,shuffle,8964,0.19187773122168247,0.04664361075755788,0.19187773122168247,,,0.9059572370025715
H1_local_topology,Y_i,classification,16,pca_plus_top_corr_k40_local_graph,local_top_corr_k40,real,8964,0.157744458228979,0.04135803216173159,0.157744458228979,,,0.9428070752098194
