market_id,question,broad_domain,broad_family,resolved_outcome,Y_i,volume,start_date,end_date,close_date,active_start,active_end,active_duration_hours,observed_duration_hours,first_observed_timestamp,last_observed_timestamp,observed_hours,average_pairwise_overlap
601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,macro,macro_fed_rates,No,0,235065166.637259,2025-09-17 19:03:50.012988+00:00,2026-01-28 00:00:00+00:00,2026-01-28 22:53:04+00:00,2025-09-17 19:03:50.012988+00:00,2026-01-28 22:53:04+00:00,3195.820551947778,3194.0,2025-09-17 20:00:00+00:00,2026-01-28 22:00:00+00:00,3186,0.013985539797785527
601700,Fed increases interest rates by 25+ bps after January 2026 meeting?,macro,macro_fed_rates,No,0,216455743.153891,2025-09-17 19:03:55.038077+00:00,2026-01-28 00:00:00+00:00,2026-01-28 23:04:04+00:00,2025-09-17 19:03:55.038077+00:00,2026-01-28 23:04:04+00:00,3196.0024894230555,3195.0,2025-09-17 20:00:00+00:00,2026-01-28 23:00:00+00:00,3187,0.014025723497653426
654415,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,macro,macro_fed_rates,No,0,172972056.63332495,2025-10-29 19:01:07.490058+00:00,2026-03-18 00:00:00+00:00,2026-03-18 21:19:03+00:00,2025-10-29 19:01:07.490058+00:00,2026-03-18 21:19:03+00:00,3362.298752761667,3361.0,2025-10-29 20:00:00+00:00,2026-03-18 21:00:00+00:00,3353,0.013493381829347026
570360,Fed decreases interest rates by 50+ bps after December 2025 meeting?,macro,macro_fed_rates,No,0,161574382.129451,2025-07-31 19:47:24.365335+00:00,2025-12-10 00:00:00+00:00,2025-12-10 22:17:52+00:00,2025-07-31 19:47:24.365335+00:00,2025-12-10 22:17:52+00:00,3170.5076762958333,3169.0,2025-07-31 21:00:00+00:00,2025-12-10 22:00:00+00:00,3165,0.012289662710926507
504494,Fed increases interest rates by 25+ bps after November 2024 meeting?,macro,macro_fed_rates,No,0,133955589.249666,2024-08-02 19:36:17.448261+00:00,2024-11-07 12:00:00+00:00,2024-11-07 22:44:32+00:00,2024-08-02 19:36:17.448261+00:00,2024-11-07 22:44:32+00:00,2331.1373754830556,2237.0,2024-08-06 17:00:00+00:00,2024-11-07 22:00:00+00:00,2238,0.004619782577698403
570363,Fed increases interest rates by 25+ bps after December 2025 meeting?,macro,macro_fed_rates,No,0,133173605.453166,2025-07-31 19:47:28.374313+00:00,2025-12-10 00:00:00+00:00,2025-12-10 22:18:48+00:00,2025-07-31 19:47:28.374313+00:00,2025-12-10 22:18:48+00:00,3170.522118246389,3169.0,2025-07-31 21:00:00+00:00,2025-12-10 22:00:00+00:00,3165,0.012289662710926507
572473,Will Trump nominate Judy Shelton as the next Fed chair?,macro,macro_fed_rates,No,0,127684064.95211223,2025-08-05 17:28:21.437992+00:00,2026-12-31 00:00:00+00:00,2026-03-04 19:25:55+00:00,2025-08-05 17:28:21.437992+00:00,2026-12-31 00:00:00+00:00,12294.527378335555,5065.0,2025-08-05 18:00:00+00:00,2026-03-04 19:00:00+00:00,5052,0.011625048938097194
601699,No change in Fed interest rates after January 2026 meeting?,macro,macro_fed_rates,Yes,1,106767096.072298,2025-09-17 19:03:52.068853+00:00,2026-01-28 00:00:00+00:00,2026-01-28 22:52:08+00:00,2025-09-17 19:03:52.068853+00:00,2026-01-28 22:52:08+00:00,3195.8044253186113,3194.0,2025-09-17 20:00:00+00:00,2026-01-28 22:00:00+00:00,3183,0.013985539797785527
553813,Fed increases interest rates by 25+ bps after October 2025 meeting?,macro,macro_fed_rates,No,0,102216689.131463,2025-06-19 16:48:30.453858+00:00,2025-10-29 12:00:00+00:00,2025-10-31 03:33:31+00:00,2025-06-19 16:48:30.453858+00:00,2025-10-31 03:33:31+00:00,3202.7501517061114,3202.0,2025-06-19 17:00:00+00:00,2025-10-31 03:00:00+00:00,3202,0.008752741594112993
601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,macro,macro_fed_rates,No,0,101211542.667667,2025-09-17 19:03:51.816263+00:00,2026-01-28 00:00:00+00:00,2026-01-28 22:54:06+00:00,2025-09-17 19:03:51.816263+00:00,2026-01-28 22:54:06+00:00,3195.837273260278,3194.0,2025-09-17 20:00:00+00:00,2026-01-28 22:00:00+00:00,3186,0.013985539797785527
654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,macro,macro_fed_rates,No,0,87103283.7263213,2025-10-29 19:01:04.993149+00:00,2026-03-18 00:00:00+00:00,2026-03-18 21:18:07+00:00,2025-10-29 19:01:04.993149+00:00,2026-03-18 21:18:07+00:00,3362.2838907919445,3361.0,2025-10-29 20:00:00+00:00,2026-03-18 21:00:00+00:00,3353,0.013493381829347026
669662,Will there be no change in Fed interest rates after the April 2026 meeting?,macro,macro_fed_rates,Yes,1,76909226.49304736,2025-11-13 00:40:36.249998+00:00,2026-04-29 00:00:00+00:00,2026-04-29 21:24:28+00:00,2025-11-13 00:40:36.249998+00:00,2026-04-29 21:24:28+00:00,4028.731041667222,3343.0,2025-11-13 01:00:00+00:00,2026-04-01 08:00:00+00:00,3181,0.011885814404592014
669663,Will the Fed increase interest rates by 25+ bps after the April 2026 meeting?,macro,macro_fed_rates,No,0,75978206.16104123,2025-11-13 00:40:39.240352+00:00,2026-04-29 00:00:00+00:00,2026-04-29 21:24:38+00:00,2025-11-13 00:40:39.240352+00:00,2026-04-29 21:24:38+00:00,4028.7329887911114,3343.0,2025-11-13 01:00:00+00:00,2026-04-01 08:00:00+00:00,3331,0.011885814404592014
542539,No change in Fed interest rates after September 2025 meeting?,macro,macro_fed_rates,No,0,67368762.49652,2025-05-07 23:11:08.758515+00:00,2025-09-17 12:00:00+00:00,2025-09-17 21:27:42+00:00,2025-05-07 23:11:08.758515+00:00,2025-09-17 21:27:42+00:00,3190.2759004125,3189.0,2025-05-08 00:00:00+00:00,2025-09-17 21:00:00+00:00,3189,0.007754936231977063
542540,Fed increases interest rates by 25+ bps after September 2025 meeting?,macro,macro_fed_rates,No,0,67002488.50419,2025-05-07 23:11:08.504828+00:00,2025-09-17 12:00:00+00:00,2025-09-17 21:26:38+00:00,2025-05-07 23:11:08.504828+00:00,2025-09-17 21:26:38+00:00,3190.2581931033333,3189.0,2025-05-08 00:00:00+00:00,2025-09-17 21:00:00+00:00,3189,0.007754936231977063
669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,macro,macro_fed_rates,No,0,66025383.9220003,2025-11-13 00:40:37.279833+00:00,2026-04-29 00:00:00+00:00,2026-04-29 21:24:08+00:00,2025-11-13 00:40:37.279833+00:00,2026-04-29 21:24:08+00:00,4028.7252000463886,3343.0,2025-11-13 01:00:00+00:00,2026-04-01 08:00:00+00:00,3321,0.011885814404592014
669661,Will the Fed decrease interest rates by 25 bps after the April 2026 meeting?,macro,macro_fed_rates,No,0,65311948.7161929,2025-11-13 00:40:36.764725+00:00,2026-04-29 00:00:00+00:00,2026-04-29 21:24:18+00:00,2025-11-13 00:40:36.764725+00:00,2026-04-29 21:24:18+00:00,4028.7281209097223,3343.0,2025-11-13 01:00:00+00:00,2026-04-01 08:00:00+00:00,3206,0.011885814404592014
572469,Will Trump nominate Kevin Warsh as the next Fed chair?,macro,macro_fed_rates,Yes,1,59907150.95188258,2025-08-05 17:28:15.516000+00:00,2026-12-31 00:00:00+00:00,2026-03-04 19:25:43+00:00,2025-08-05 17:28:15.516000+00:00,2026-12-31 00:00:00+00:00,12294.529023333333,5065.0,2025-08-05 18:00:00+00:00,2026-03-04 19:00:00+00:00,4992,0.011625048938097194
512325,Fed increases interest rates by 25+ bps after January 2025 meeting?,macro,macro_fed_rates,No,0,56978076.059909,2024-11-07 22:43:25.140000+00:00,2025-01-29 12:00:00+00:00,2025-01-29 22:53:00+00:00,2024-11-07 22:43:25.140000+00:00,2025-01-29 22:53:00+00:00,1992.1596833333335,1991.0,2024-11-07 23:00:00+00:00,2025-01-29 22:00:00+00:00,1992,0.009928344306808898
570361,Fed decreases interest rates by 25 bps after December 2025 meeting?,macro,macro_fed_rates,Yes,1,54634506.683355,2025-07-31 19:47:26.391724+00:00,2025-12-10 00:00:00+00:00,2025-12-10 22:16:48+00:00,2025-07-31 19:47:26.391724+00:00,2025-12-10 22:16:48+00:00,3170.4893356322223,3169.0,2025-07-31 21:00:00+00:00,2025-12-10 22:00:00+00:00,3165,0.012289662710926507
553810,Fed decreases interest rates by 50+ bps after October 2025 meeting?,macro,macro_fed_rates,No,0,52589989.131546,2025-06-19 16:48:26.661124+00:00,2025-10-29 12:00:00+00:00,2025-10-29 21:16:17+00:00,2025-06-19 16:48:26.661124+00:00,2025-10-29 21:16:17+00:00,3172.463983021111,3172.0,2025-06-19 17:00:00+00:00,2025-10-29 21:00:00+00:00,3172,0.012128780109796252
553811,Fed decreases interest rates by 25 bps after October 2025 meeting?,macro,macro_fed_rates,Yes,1,51626217.76071,2025-06-19 16:48:26.914844+00:00,2025-10-29 12:00:00+00:00,2025-10-29 21:15:21+00:00,2025-06-19 16:48:26.914844+00:00,2025-10-29 21:15:21+00:00,3172.4483569877775,3171.0,2025-06-19 18:00:00+00:00,2025-10-29 21:00:00+00:00,3171,0.012128780109796252
542537,Fed decreases interest rates by 50+ bps after September 2025 meeting?,macro,macro_fed_rates,No,0,49890284.071409,2025-05-07 23:11:04.946734+00:00,2025-09-17 12:00:00+00:00,2025-09-17 21:27:38+00:00,2025-05-07 23:11:04.946734+00:00,2025-09-17 21:27:38+00:00,3190.2758481294445,3189.0,2025-05-08 00:00:00+00:00,2025-09-17 21:00:00+00:00,3189,0.007754936231977063
512320,Fed decreases interest rates by 75+ bps after January 2025 meeting?,macro,macro_fed_rates,No,0,48840781.093981,2024-11-07 22:41:13.058000+00:00,2025-01-29 12:00:00+00:00,2025-01-29 22:53:06+00:00,2024-11-07 22:41:13.058000+00:00,2025-01-29 22:53:06+00:00,1992.1980394444445,1991.0,2024-11-07 23:00:00+00:00,2025-01-29 22:00:00+00:00,1992,0.009928344306808898
553812,No change in Fed interest rates after October 2025 meeting?,macro,macro_fed_rates,No,0,46052653.992844,2025-06-19 16:48:26.408008+00:00,2025-10-29 12:00:00+00:00,2025-10-29 21:19:07+00:00,2025-06-19 16:48:26.408008+00:00,2025-10-29 21:19:07+00:00,3172.5112755533332,3171.0,2025-06-19 18:00:00+00:00,2025-10-29 21:00:00+00:00,3171,0.012128780109796252
570362,No change in Fed interest rates after December 2025 meeting?,macro,macro_fed_rates,No,0,44523455.111481,2025-07-31 19:47:26.644562+00:00,2025-12-10 00:00:00+00:00,2025-12-10 22:17:52+00:00,2025-07-31 19:47:26.644562+00:00,2025-12-10 22:17:52+00:00,3170.507043177222,3169.0,2025-07-31 21:00:00+00:00,2025-12-10 22:00:00+00:00,3164,0.012289662710926507
528975,Fed increases interest rates by 25+ bps after July 2025 meeting?,macro,macro_fed_rates,No,0,43479262.352112,2025-03-19 19:56:37.741725+00:00,2025-07-30 12:00:00+00:00,2025-07-30 21:09:13+00:00,2025-03-19 19:56:37.741725+00:00,2025-07-30 21:09:13+00:00,3193.209793965278,3192.0,2025-03-19 21:00:00+00:00,2025-07-30 21:00:00+00:00,3192,0.008847315604987352
906974,Will there be no change in Fed interest rates after the June 2026 meeting?,macro,macro_fed_rates,Yes,1,43061416.20801809,2025-12-10 21:45:58.269771+00:00,2026-06-17 00:00:00+00:00,2026-06-17 21:07:28+00:00,2025-12-10 21:45:58.269771+00:00,2026-06-17 21:07:28+00:00,4535.358258396945,2673.0,2025-12-10 23:00:00+00:00,2026-04-01 08:00:00+00:00,2597,0.011804813459994824
512321,Fed decreases interest rates by 50 bps after January 2025 meeting?,macro,macro_fed_rates,No,0,42815445.766141,2024-11-07 22:41:35.142000+00:00,2025-01-29 12:00:00+00:00,2025-01-29 22:57:56+00:00,2024-11-07 22:41:35.142000+00:00,2025-01-29 23:00:00+00:00,1992.306905,1992.0,2024-11-07 23:00:00+00:00,2025-01-29 23:00:00+00:00,1993,0.009928344306808898
