fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece,ablation_type
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.09155271770218769,0.271208585324761,0.15658415742323994,0.0,0.15658415742323994,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00010232075502844985,0.010060574902185364,0.010009056081606096,0.0,0.010009056081606096,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0004457160924527193,0.02100957215582635,0.020783376816076164,0.0,0.020783376816076164,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.055794461705517204,0.20498208558638661,0.056735104790111776,0.11693057247259439,0.06406268547212966,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.054560958551012076,0.18998550031922912,0.07406603336837603,0.07522247719258969,0.043322173822216474,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.0546166239518081,0.1901513693881428,0.07772289534298037,0.07522247719258969,0.038571978914655664,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.03850540433522329,0.12506292959453183,0.09230137565490486,0.0,0.09230137565490486,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.09611128033950736,0.285889853283375,0.1625219018132285,0.0,0.16252190181322848,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00012074913511312462,0.010921427367502496,0.010860591164023103,0.0,0.010860591164023103,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005255506699068424,0.022831829568343447,0.022564780362327938,0.0,0.022564780362327938,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.0540493646747287,0.1998097992477376,0.059757060371926934,0.11693057247259439,0.06124792157522332,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.0546166239518081,0.1901513693881428,0.07772289534298037,0.07522247719258969,0.038571978914655664,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.045684402765217465,0.15949000285394543,0.08182970117573876,0.07405774741018294,0.03917743024595,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.025624627958665762,0.09709281438961315,0.07814906027168984,0.0,0.07814906027168984,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.08095906845754407,0.23215676627478427,0.14452826671397523,0.0,0.14452826671397523,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00017127497020580528,0.013123618646688439,0.013037217709708102,0.0,0.013037217709708102,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0006971883971975324,0.026707464990119927,0.026352572762022134,0.0,0.026352572762022134,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.04694612876049459,0.17075626972662708,0.07389485902028714,0.11424685481128868,0.05254571241352382,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.045684402765217465,0.15949000285394543,0.08182970117573876,0.07405774741018294,0.03917743024595,h0
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.045550901415685824,0.15917703330101984,0.07972723940841699,0.07405774741018294,0.03977644039119695,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.024276777620075112,0.09337756085684032,0.07561144555440025,0.0,0.07561144555440025,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.07835211550700018,0.22443893704601223,0.1412463574810689,0.0,0.1412463574810689,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00015596250704371278,0.012534778274236394,0.012456136343011806,0.0,0.012456136343011806,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0006360739824438307,0.02550464006697221,0.025181126130754364,0.0,0.025181126130754364,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.0476485452359301,0.1729288142955676,0.07208244905937666,0.11424685481128868,0.05296582008613474,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.045550901415685824,0.15917703330101984,0.07972723940841699,0.07405774741018294,0.03977644039119695,h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,overall,overall,18148,0.045774750128697396,0.15972944588687163,0.0828418902123871,0.07405774741018294,0.03688132279444152,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.026382972786779854,0.09910752677556849,0.07944573787256547,0.0,0.07944573787256547,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.08211075788374371,0.23552163928233566,0.14602097469374944,0.0,0.14602097469374947,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00017814198314094305,0.013405219555452633,0.01331534220036013,0.0,0.01331534220036013,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0007280721888761691,0.02731116844200297,0.026940416148201578,0.0,0.026940416148201578,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,broad_family,macro_fed_rates,11764,0.04663757108701607,0.16985218395357343,0.07476280831670908,0.11424685481128868,0.05205076792433928,h0_h1
8,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_h1_C0.01,fixed_5,168,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-09-11 22:00:00+00:00,ok,active_market_count_bucket,51-100,18148,0.045774750128697396,0.15972944588687163,0.0828418902123871,0.07405774741018294,0.03688132279444152,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.04163693719582819,0.14614959992690946,0.07988922212148497,0.07284231018818949,0.02899544242441196,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.02724566900298105,0.09840761550394034,0.07766690483590737,0.0,0.07766690483590735,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.08089248869385438,0.23432356408217458,0.139039539943824,0.0,0.139039539943824,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00012748820649319755,0.011169407574447036,0.01110515376794769,0.0,0.01110515376794769,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0007641404846683733,0.027519877121261978,0.027130198366237576,0.0,0.027130198366237576,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.04029121854369532,0.14930791141197036,0.07238871976849116,0.11124876114965312,0.04479256165556036,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_C0.01,fixed_5,24,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.04163693719582819,0.14614959992690946,0.07988922212148497,0.07284231018818949,0.02899544242441196,h0
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.04172769821237668,0.14640806863704062,0.08107660608263377,0.07284231018818949,0.029804783237933934,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.02811182671260482,0.10079586169846778,0.07926869969682036,0.0,0.07926869969682038,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.08218897380752357,0.23858609940678377,0.1408840364148398,0.0,0.1408840364148398,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00013787619423846458,0.011578096975332217,0.011508579260748587,0.0,0.011508579260748587,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0008246201784321163,0.028505178954818855,0.028084232686061656,0.0,0.028084232686061656,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.03993566174532579,0.14817322624810184,0.0733616889855398,0.11124876114965312,0.04382091515779066,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h1_C0.01,fixed_5,24,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.04172769821237668,0.14640806863704062,0.08107660608263377,0.07284231018818949,0.029804783237933934,h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,overall,overall,18492,0.04173345257008513,0.14643057989694944,0.0811055219354178,0.07284231018818949,0.029553435622749615,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.028171645483136935,0.10091500015843555,0.07931137335550947,0.0,0.07931137335550949,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.08225407091189843,0.23889487943088797,0.14092607275315733,0.0,0.14092607275315736,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00013735051379198214,0.011562458723179903,0.011493207924852169,0.0,0.011493207924852169,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0008221562452793846,0.02847878049258677,0.02805911878988318,0.0,0.02805911878988318,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,broad_family,macro_fed_rates,12108,0.039915287995279235,0.14811573093195407,0.0733869666554061,0.11124876114965312,0.043672345279518514,h0_h1
9,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-09-11 22:00:00+00:00,2025-09-11 23:00:00+00:00,2025-09-25 22:00:00+00:00,ok,active_market_count_bucket,51-100,18492,0.04173345257008513,0.14643057989694944,0.0811055219354178,0.07284231018818949,0.029553435622749615,h0_h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.041090323251007914,0.1454349127908128,0.07887478646831611,0.06757504148021519,0.02347285616527234,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.033173553324521377,0.11026076562460602,0.07870293713179016,0.0,0.07870293713179016,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.06271537618229267,0.1894165839665344,0.13118303011297094,0.0,0.13118303011297094,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00012128319201358808,0.010304331999504958,0.0102431507290312,0.0,0.0102431507290312,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005501139072740609,0.021376372788050498,0.02109567149992842,0.0,0.02109567149992842,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.040893669531858225,0.15466621185257104,0.06944316463483419,0.11304567247035074,0.04727621182956952,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_C0.01,fixed_2,24,h0,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.041090323251007914,0.1454349127908128,0.07887478646831611,0.06757504148021519,0.02347285616527234,h0
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.04105028709485916,0.14534954187449728,0.07864437957011342,0.06757504148021519,0.023844935203688536,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.03299361484396741,0.1097270634208862,0.07841856111628934,0.0,0.07841856111628932,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.062376032834976114,0.18854413116213006,0.1307579045212348,0.0,0.1307579045212348,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001201294882534314,0.01025210702995969,0.010191510231964178,0.0,0.010191510231964178,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005449516733020643,0.02127049260886759,0.0209924548294198,0.0,0.0209924548294198,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11889,0.04097760129106588,0.15494144443800842,0.06927253656628014,0.11304567247035074,0.047464583894067505,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h1_C0.01,fixed_2,24,h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,19889,0.04105028709485916,0.14534954187449728,0.07864437957011342,0.06757504148021519,0.023844935203688536,h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,overall,overall,19889,0.0410759867964024,0.14540910761913714,0.07882857906897713,0.06757504148021519,0.02360857173370879,h0_h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_btc,4358,0.033126580935085484,0.11011802906695245,0.07863634919511141,0.0,0.0786363491951114,h0_h1
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_eth,2970,0.06260657288681869,0.18915229769619163,0.1310560733205321,0.0,0.13105607332053207,h0_h1
