fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,overall,overall,ok,16462,0.045924128822019704,0.1628067002368514,0.08389151609233368,0.08024541367999027,0.028745364279188498
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,3696,0.005175216116443464,0.04311587901028469,0.03999475842558865,0.0,0.03999475842558864
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.00032950793228066726,0.018250818195208855,0.018084020167632695,0.0,0.018084020167632695
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,528,0.4422966890779022,1.4213069140950652,0.03961528295824297,0.5,0.46038471704175704
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.00035006541093827277,0.018845579537678923,0.018668317650832312,0.0,0.018668317650832312
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,10126,0.049638693476322195,0.1710067958534612,0.11593293859761644,0.10438475212324709,0.033704692450115675
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,16462,0.045924128822019704,0.1628067002368514,0.08389151609233368,0.08024541367999027,0.028745364279188498
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,overall,overall,ok,16462,0.045985802585124774,0.16291990625669683,0.08287714263943381,0.08024541367999027,0.026025367465841526
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_btc,ok,3696,0.005126263372457274,0.04246217383975951,0.03936201634261378,0.0,0.03936201634261378
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_eth,ok,1848,0.00031385665824575917,0.017792166104723228,0.017633331709281035,0.0,0.017633331709281035
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_microstrategy,ok,528,0.44353069779299864,1.4324762660378862,0.038721954705189514,0.5,0.4612780452948105
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,crypto_policy,ok,264,0.0003337965727565385,0.018378289973644442,0.0182093088897091,0.0,0.0182093088897091
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,broad_family,macro_fed_rates,ok,10126,0.04969576090236746,0.17094292339555772,0.11465560567826234,0.10438475212324709,0.030652335534170114
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,active_market_count_bucket,51-100,ok,16462,0.045985802585124774,0.16291990625669683,0.08287714263943381,0.08024541367999027,0.026025367465841526
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,overall,overall,ok,20926,0.0461075543924048,0.16160661477573166,0.08372009943592325,0.08033068909490586,0.025560798993485213
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_btc,ok,4704,0.004588756096932271,0.04063059833881364,0.037864966130242414,0.0,0.037864966130242414
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_eth,ok,2352,0.0003347684202567574,0.0184113663322078,0.018241893506456133,0.0,0.018241893506456133
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_microstrategy,ok,672,0.4396542655373315,1.4004999367812085,0.041073332775360356,0.5,0.45892666722463965
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,crypto_policy,ok,336,0.0003561558056426311,0.019015213742216788,0.01883484960317704,0.0,0.01883484960317704
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,broad_family,macro_fed_rates,ok,12862,0.05029594654169389,0.17103289404940689,0.11638744188311112,0.10457160628207121,0.030893026768224696
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,active_market_count_bucket,51-100,ok,20926,0.0461075543924048,0.16160661477573166,0.08372009943592325,0.08033068909490586,0.025560798993485213
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,overall,overall,ok,20926,0.04664237482613298,0.16360995754536975,0.09330227730396827,0.08033068909490586,0.02455552580734845
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_btc,ok,4704,0.006317677194474611,0.04928037265736408,0.045344355807553284,0.0,0.045344355807553284
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_eth,ok,2352,0.0005039257348819834,0.022507856114865124,0.02225196013561062,0.0,0.02225196013561062
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_microstrategy,ok,672,0.42724340280634926,1.3078063523250496,0.04995482673582544,0.5,0.45004517326417454
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,crypto_policy,ok,336,0.0005361711794330565,0.023248712866818105,0.02297632087045128,0.0,0.02297632087045128
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,broad_family,macro_fed_rates,ok,12862,0.051146557965965754,0.17511204981700515,0.1279363479650293,0.10457160628207121,0.046667619461430686
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,active_market_count_bucket,51-100,ok,20926,0.04664237482613298,0.16360995754536975,0.09330227730396827,0.08033068909490586,0.02455552580734845
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,overall,overall,ok,20926,0.04604675831602084,0.16147174548744897,0.08168980872632348,0.08033068909490586,0.024689438200812396
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,4704,0.004247337070875826,0.038831995420845436,0.03629052125780985,0.0,0.03629052125780984
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,2352,0.0003053971343908102,0.017574389456417528,0.017419871253217315,0.0,0.017419871253217315
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,672,0.4422266335650657,1.4224906055358981,0.03924945095716764,0.5,0.46075054904283236
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,336,0.0003248099516461918,0.01814912602957514,0.017984730560880527,0.0,0.017984730560880527
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12862,0.05019369172602144,0.17049800049316946,0.11392787184816265,0.10457160628207121,0.028952165205417196
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,20926,0.04604675831602084,0.16147174548744897,0.08168980872632348,0.08033068909490586,0.024689438200812396
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,overall,overall,ok,20926,0.046049687563425985,0.1614854892314176,0.08160306993618534,0.08033068909490586,0.02511659318214124
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,4704,0.004230126191622825,0.03875250365365827,0.036223909450658946,0.0,0.03622390945065895
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,2352,0.0003042715856422156,0.01753672566102336,0.0173827787077698,0.0,0.0173827787077698
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,672,0.4423346029748788,1.4235348540626758,0.0391721532043926,0.5,0.4608278467956074
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,336,0.00032360990628312676,0.01811027383995135,0.017946487758967122,0.0,0.017946487758967122
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,12862,0.05019934811458546,0.17050277700005967,0.11382293337487757,0.10457160628207121,0.029383707100090972
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,20926,0.046049687563425985,0.1614854892314176,0.08160306993618534,0.08033068909490586,0.02511659318214124
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,10510,0.04941356302377166,0.17558369161182139,0.08526294039254675,0.08001902949571836,0.03912229576432088
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,2352,0.005825455137205844,0.04610563845606886,0.04257919965228546,0.0,0.04257919965228546
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.0003240910062516686,0.018064261901065148,0.01790021013198801,0.0,0.01790021013198801
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,336,0.44341581849169115,1.4304985923038958,0.03897389622292225,0.5,0.46102610377707776
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.00034599134917787745,0.018711140601264088,0.018535945598114657,0.0,0.018535945598114657
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6478,0.054987357874947504,0.19016819489978307,0.1171206098852868,0.10389008953380673,0.04178215397296762
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,10510,0.04941356302377166,0.17558369161182139,0.08526294039254675,0.08001902949571836,0.03912229576432088
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,10510,0.04945443308975067,0.17568063818698035,0.08172430382342953,0.08001902949571836,0.03386261976798156
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,2352,0.005352596560511533,0.04282902608099141,0.0395839128426254,0.0,0.0395839128426254
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,1176,0.00026219216157410806,0.01626533906842076,0.01613279408168234,0.0,0.01613279408168234
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,336,0.44806756367307204,1.4739573680074725,0.03556632475107459,0.5,0.4644336752489254
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.00028092665111160417,0.016866348588025375,0.01672428528757431,0.0,0.01672428528757431
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,6478,0.05499699746980647,0.18963543949442882,0.11301156827626696,0.10389008953380673,0.03368137739183876
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,10510,0.04945443308975067,0.17568063818698035,0.08172430382342953,0.08001902949571836,0.03386261976798156
11,market_probability,market_probability,0,none,overall,overall,ok,19816,0.04134855201113969,0.1304045899133608,0.08115145079694464,0.08477997577714978,0.02532670896632544
11,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,4257,0.002481247564257142,0.019541905476491636,0.018078816652057905,0.0,0.018078816652057905
11,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,1921,2.9188846078207077e-05,0.0015748386631020122,0.001557857762479297,0.0,0.001557857762479297
11,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,672,0.3767394855390022,1.0272811882546005,0.06960509726673371,0.5,0.43039490273326625
11,market_probability,market_probability,0,none,broad_family,crypto_policy,ok,267,2.2441040363522983e-05,0.004241866224168259,0.004230600802625564,0.0,0.004230600802625564
11,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,12699,0.04374905409547197,0.14224873299070556,0.11656341333689074,0.1058351051263879,0.03747214630799084
11,market_probability,market_probability,0,none,active_market_count_bucket,26-50,ok,3324,0.05091679364351956,0.1701234432732248,0.1066938793182361,0.10529482551143202,0.039159911295482304
11,market_probability,market_probability,0,none,active_market_count_bucket,51-100,ok,16492,0.03942005121159865,0.12239916494560749,0.07600331640422255,0.08064516129032258,0.03243461132809169
11,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,19816,0.04248301292778818,0.14880141378423306,0.08656760250360356,0.08477997577714978,0.018386653768814713
11,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,4257,0.0014231149940106202,0.027869175813006537,0.027074251087482272,0.0,0.02707425108748227
11,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,1921,0.00042707692608521625,0.020803409127992518,0.020586814856183317,0.0,0.020586814856183317
11,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_microstrategy,ok,672,0.4419443122779588,1.4215646597316125,0.04113541022104004,0.5,0.45886458977895994
11,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_policy,ok,267,0.0004377737876215825,0.021122924538899922,0.020900925418996644,0.0,0.020900925418996644
11,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,macro_fed_rates,ok,12699,0.042354618900736614,0.14403615347554843,0.12027700686966353,0.1058351051263879,0.04225182208962732
11,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,26-50,ok,3324,0.04749419283798345,0.17510072450695408,0.11175257967183991,0.10529482551143202,0.028905750508187677
11,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,51-100,ok,16492,0.041472998252703945,0.14350072806738096,0.08149151324170581,0.08064516129032258,0.02126998740006014
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,overall,overall,ok,19816,0.04248268607772418,0.1488346688446045,0.08644079689537726,0.08477997577714978,0.019439356757729905
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_btc,ok,4257,0.0013880439026004406,0.027813959570963803,0.027040333291613303,0.0,0.027040333291613306
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_eth,ok,1921,0.0004347462910111378,0.021004794924813615,0.02078430394616482,0.0,0.02078430394616482
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_microstrategy,ok,672,0.4419115289942588,1.4231039949843778,0.041126213851071305,0.5,0.4588737861489287
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_policy,ok,267,0.0004475467441332079,0.021358294563950442,0.021131303119618847,0.0,0.021131303119618847
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,macro_fed_rates,ok,12699,0.04236623469036573,0.14398968514075489,0.12005627300850122,0.1058351051263879,0.04382834164617259
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,active_market_count_bucket,26-50,ok,3324,0.04753176355223217,0.17519741924963111,0.10855090769365254,0.10529482551143202,0.027930540755051973
11,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,active_market_count_bucket,51-100,ok,16492,0.04146503306260991,0.14352119671591737,0.08198445392342317,0.08064516129032258,0.02179179399723432
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,overall,overall,ok,19816,0.04247751313864581,0.14886560659914666,0.08723564415873292,0.08477997577714978,0.018693671115693852
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_btc,ok,4257,0.0014579696959120421,0.028207337949890887,0.02739316494643843,0.0,0.027393164946438432
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_eth,ok,1921,0.0004387097841915306,0.021014865794402926,0.02079225330986619,0.0,0.02079225330986619
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_microstrategy,ok,672,0.4412574608412297,1.415631384191236,0.04166280815489535,0.5,0.45833719184510463
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_policy,ok,267,0.000447199937487526,0.021313394784170756,0.021086563937372335,0.0,0.021086563937372335
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,macro_fed_rates,ok,12699,0.04236874130213879,0.1443009448729091,0.1211496482567794,0.1058351051263879,0.04261305626853083
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,active_market_count_bucket,26-50,ok,3324,0.04755377978112404,0.17529612965144617,0.1137660200840933,0.10529482551143202,0.029748783886107636
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,active_market_count_bucket,51-100,ok,16492,0.041454380085068465,0.14353847473970915,0.081888386726287,0.08064516129032258,0.020746782889120977
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,overall,overall,ok,19816,0.04248200847057561,0.14881126996210625,0.08659490505023269,0.08477997577714978,0.018463563291297128
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,4257,0.0014245718960791873,0.027900386597764806,0.02710473005126965,0.0,0.02710473005126965
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,1921,0.00042833370500772964,0.020834413980103026,0.020617178377857145,0.0,0.020617178377857145
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,672,0.441894035929237,1.4211579436347577,0.04117635663765705,0.5,0.45882364336234294
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_policy,ok,267,0.0004390673125764878,0.021154271819785544,0.020931612006936762,0.0,0.020931612006936762
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,12699,0.04235500630971667,0.14405724402458422,0.12030198841774428,0.1058351051263879,0.04235433898643247
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,3324,0.04749658353473619,0.17511688622851132,0.1117366778653589,0.10529482551143202,0.02963784576002864
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,active_market_count_bucket,51-100,ok,16492,0.04147130949451025,0.14350931334862516,0.08152752372368166,0.08064516129032258,0.021248706105697814
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,overall,overall,ok,19816,0.042489157664923685,0.1488285177409225,0.08652004814521937,0.08477997577714978,0.017790188536009437
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,4257,0.001418803463649169,0.027854404176734165,0.027062257746362454,0.0,0.027062257746362454
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,1921,0.0004280657435271249,0.020815142143461002,0.020598036661459228,0.0,0.020598036661459228
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,672,0.4419723991512408,1.422029893805886,0.04111871717855392,0.5,0.4588812828214461
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_policy,ok,267,0.00043909211012482243,0.02113917957069257,0.020916498295200463,0.0,0.020916498295200463
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,12699,0.042363989119381086,0.14405666362180047,0.1202056800853557,0.1058351051263879,0.04128662336365901
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,active_market_count_bucket,26-50,ok,3324,0.04749271080034599,0.17509083094909933,0.11150389059786384,0.10529482551143202,0.02900690106065253
11,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,active_market_count_bucket,51-100,ok,16492,0.04148068018359069,0.14353528895702852,0.08148449804137567,0.08064516129032258,0.020301027350548714
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,overall,overall,ok,18640,0.042399396994728014,0.14771943538604487,0.08509742963101034,0.08369098712446352,0.018073239737938212
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,4041,0.0010470838468981335,0.025948494339358138,0.025381668038766767,0.0,0.025381668038766767
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,1897,0.00043015572827436957,0.020856671738709,0.02063849424090125,0.0,0.02063849424090125
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,624,0.4406907374946422,1.4114500449946332,0.04172999669465311,0.5,0.4582700033053469
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_policy,ok,267,0.0004431485677309414,0.021225857688826587,0.02100110186176243,0.0,0.02100110186176243
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,11811,0.04319432290878313,0.14585176289921525,0.11962160122494563,0.10566421132842266,0.04150732384266882
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,2148,0.04929297467726239,0.17943370153468716,0.11117867511161898,0.10707635009310987,0.025530431818227152
11,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,active_market_count_bucket,51-100,ok,16492,0.04150154319518376,0.14358881182993988,0.08170047866737055,0.08064516129032258,0.020550100043440704
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,overall,overall,ok,18640,0.042341823833102525,0.14767717458555402,0.0854673577424623,0.08369098712446352,0.01653099455047832
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,4041,0.0010325852454244136,0.025991111970229235,0.025433650575361014,0.0,0.025433650575361014
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,1897,0.00043836683491363235,0.021034053892802003,0.020811676992807334,0.0,0.020811676992807334
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,624,0.4403737139402996,1.4075483451738278,0.041979387269418876,0.5,0.45802061273058114
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_policy,ok,267,0.0004519864313208779,0.02141680212275531,0.021187521310902818,0.0,0.021187521310902818
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,11811,0.0431236524858632,0.14594381483474228,0.12014242733409355,0.10566421132842266,0.038993812427463616
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,active_market_count_bucket,26-50,ok,2148,0.049236190191419775,0.17910971180111576,0.1115466703758029,0.10707635009310987,0.03218617114381212
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,active_market_count_bucket,51-100,ok,16492,0.04144386731250676,0.1435832448051134,0.08207065852245164,0.08064516129032258,0.019466048926539838
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,overall,overall,ok,19816,0.042658730591473765,0.14951849837955497,0.0890664316518744,0.08477997577714978,0.01733474759779349
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_btc,ok,4257,0.001861989454127304,0.03019770622072885,0.029121762870203127,0.0,0.029121762870203127
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_eth,ok,1921,0.00045401738971555304,0.021401849162206544,0.021171461288284812,0.0,0.021171461288284812
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_microstrategy,ok,672,0.43946834647150657,1.399597286219505,0.043124265320823835,0.5,0.4568757346791762
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_policy,ok,267,0.0004541787463186178,0.02152438121105433,0.02129400462977776,0.0,0.02129400462977776
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,macro_fed_rates,ok,12699,0.042608296270152085,0.14543803371479336,0.12328795042196623,0.1058351051263879,0.03996859604680056
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,active_market_count_bucket,26-50,ok,3324,0.04843715801824763,0.17900109199018935,0.12278898067131218,0.10529482551143202,0.04466633825608229
11,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,active_market_count_bucket,51-100,ok,16492,0.04149407543948515,0.14357621477770263,0.08226957542215022,0.08064516129032258,0.023929858580943437
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,overall,overall,ok,19816,0.04250840918568299,0.14891447612104466,0.08597502988449794,0.08477997577714978,0.013521134353286638
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_btc,ok,4257,0.0014502334509686376,0.02753649316528631,0.026722433951488503,0.0,0.026722433951488503
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_eth,ok,1921,0.0004082179357897851,0.020230239620198084,0.020023206447353465,0.0,0.020023206447353465
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_microstrategy,ok,672,0.44287673684636825,1.4294258579599852,0.040485511454548914,0.5,0.45951448854545107
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_policy,ok,267,0.0004148044257857311,0.020483577575318542,0.020273273378610568,0.0,0.020273273378610568
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,macro_fed_rates,ok,12699,0.04233915158875692,0.14400825461358194,0.11960311706313982,0.1058351051263879,0.03497561349930599
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,active_market_count_bucket,26-50,ok,3324,0.04755907536811896,0.17535232158777975,0.11449824541962195,0.10529482551143202,0.03280352432567568
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,active_market_count_bucket,51-100,ok,16492,0.04149043596288301,0.14358586841237214,0.08022611110940989,0.08064516129032258,0.01514803766892977
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,overall,overall,ok,19816,0.04248109568740246,0.14883229125514344,0.08654489346341279,0.08477997577714978,0.018568253231114277
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_btc,ok,4257,0.0014228982467110044,0.02791336912930429,0.02711880205430454,0.0,0.027118802054304544
11,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,broad_family,crypto_eth,ok,1921,0.00042934612887464895,0.020860159294345083,0.020642407263899255,0.0,0.020642407263899255
