fold,representation,model,window_hours,placebo_type,prob_decile,n_obs,avg_pred,avg_actual
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,8,180,0.8528534053476808,0.7777777777777778
10,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,9,432,0.9366146019701892,0.7824074074074074
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,0,17959,0.02204847139127032,0.02901052397126789
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,1,665,0.14632024237060173,0.08270676691729323
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,2,485,0.25141766892221046,0.11752577319587629
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,3,554,0.34657887996771697,0.33393501805054154
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,4,208,0.4410357503258594,0.7307692307692307
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,5,157,0.5547283212798518,0.08917197452229299
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,6,123,0.6432406338132198,0.45528455284552843
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,7,246,0.7470336526886544,0.991869918699187
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,8,203,0.8645356352508411,0.47783251231527096
10,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,9,326,0.9297803364212396,0.9202453987730062
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,0,17950,0.021883245437996794,0.028969359331476322
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,1,674,0.14564205647279851,0.08160237388724036
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,2,495,0.25316348931664573,0.12323232323232323
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,3,573,0.34839810875431315,0.37347294938917974
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,190,0.44386388610783395,0.6210526315789474
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,152,0.5568228564654433,0.09868421052631579
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,116,0.6436957424632759,0.49137931034482757
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,242,0.743320994612256,0.9917355371900827
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,230,0.8675817208382688,0.48695652173913045
10,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,304,0.931761168018124,0.9506578947368421
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,9050,0.019815355458193882,0.033370165745856356
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,336,0.14284337169527692,0.005952380952380952
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,313,0.25035673236311834,0.16932907348242812
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,186,0.33617881647778036,0.26881720430107525
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,71,0.45895760557174403,0.7887323943661971
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,43,0.5484504438438789,0.37209302325581395
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,59,0.6404720724748001,0.7457627118644068
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,78,0.7603889813220187,0.9743589743589743
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,168,0.8560349473831663,0.44047619047619047
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,9,206,0.9399308409857783,0.8155339805825242
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,0,16645,0.02172804355183137,0.028477020126164012
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,1,636,0.14600616353746382,0.08490566037735849
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,2,467,0.2506721289726427,0.10492505353319058
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,3,541,0.34588230081239646,0.34750462107208874
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,4,168,0.4425031359351087,0.7916666666666666
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,5,148,0.5541517560903175,0.07432432432432433
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,6,109,0.6435379507003097,0.5688073394495413
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,7,209,0.746287377816995,0.9904306220095693
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,8,215,0.8633074762656361,0.5069767441860465
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,9,300,0.9304377804802306,0.9133333333333333
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,0,14094,0.021561290159651615,0.02894848871860366
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,1,517,0.1456621123678447,0.04642166344294004
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,2,449,0.25344701635466976,0.12694877505567928
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,3,465,0.3458276176602656,0.33978494623655914
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,4,115,0.4512814522514958,0.8608695652173913
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,5,105,0.5514010831392242,0.18095238095238095
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,6,85,0.6476851882583364,0.6823529411764706
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,7,155,0.7394292253730818,0.9870967741935484
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,8,193,0.8607525646932274,0.5129533678756477
10,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,9,284,0.9328849905340281,0.8661971830985915
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,0,17984,0.021709339089861328,0.029137010676156583
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,1,666,0.1476442600302711,0.07807807807807808
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,2,483,0.2530961700468113,0.13043478260869565
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,3,577,0.34731840100182243,0.3951473136915078
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,4,177,0.45101326406417847,0.5819209039548022
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,5,147,0.55391248875187,0.10204081632653061
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,6,126,0.6432798528979116,0.5079365079365079
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,7,235,0.7428790093540646,0.9914893617021276
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,8,223,0.8657081192045682,0.47533632286995514
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,9,308,0.929508505746367,0.9512987012987013
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,0,17980,0.021598154123749522,0.029087875417130146
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,1,667,0.1465895107701332,0.08095952023988005
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,2,494,0.25258939972435257,0.13562753036437247
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,3,574,0.34763847920365765,0.39372822299651566
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,4,175,0.4525638858887509,0.5657142857142857
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,5,148,0.5552499708392655,0.12162162162162163
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,6,124,0.6442652886250713,0.5161290322580645
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,7,236,0.7432488473574452,0.9915254237288136
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,8,222,0.8662601077240342,0.481981981981982
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,9,306,0.9294795848633439,0.9444444444444444
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,0,17991,0.02168714046921375,0.029125673948085153
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,1,661,0.1477046026491015,0.08018154311649017
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,2,486,0.2529860894228821,0.12962962962962962
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,3,579,0.347125679600308,0.40241796200345425
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,4,173,0.4516352911487408,0.5606936416184971
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,5,148,0.5551031247785754,0.10810810810810811
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,6,124,0.6431609080437641,0.5241935483870968
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,7,235,0.7424465193440672,0.9914893617021276
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,8,227,0.8660354451508531,0.4801762114537445
10,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,9,302,0.9294968388691616,0.9536423841059603
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,0,17933,0.022550178670838646,0.02877376902916411
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,1,679,0.14733866455384148,0.08836524300441827
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,2,448,0.2505078235185109,0.12053571428571429
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,3,595,0.34692091844804146,0.30756302521008405
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,4,211,0.444932835999708,0.7393364928909952
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,5,155,0.5541800509610479,0.09032258064516129
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,6,127,0.6459857890240427,0.4251968503937008
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,7,239,0.747897816021512,0.9916317991631799
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,8,200,0.8651229195888952,0.495
10,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,9,339,0.9299556005875221,0.9085545722713865
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,0,17971,0.02197908684417004,0.028991152412219688
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,1,671,0.148426093011469,0.08196721311475409
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,2,472,0.2517318347695312,0.12076271186440678
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,3,572,0.3479862833532469,0.36363636363636365
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,4,191,0.44662556825826377,0.675392670157068
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,5,149,0.5530152753051347,0.10067114093959731
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,6,129,0.6402059255485104,0.4573643410852713
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,7,241,0.7463649822252811,0.991701244813278
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,8,207,0.8646001040456133,0.4830917874396135
10,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,9,323,0.9290587613217409,0.9226006191950464
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,0,17945,0.022364864382297497,0.028921705210365006
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,1,650,0.14504010437150405,0.0876923076923077
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,2,479,0.24760956538669787,0.11482254697286012
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,3,600,0.3478966725136181,0.3333333333333333
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,4,200,0.44705975425822136,0.69
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,5,153,0.5562238823690779,0.0915032679738562
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,6,119,0.6415330351854396,0.4369747899159664
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,7,251,0.7474386293397134,0.9920318725099602
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,8,201,0.8669205696619319,0.472636815920398
10,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,9,328,0.9297683648310352,0.9207317073170732
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,0,8981,0.021300573362926487,0.03362654492818172
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,1,361,0.13788734119996818,0.0
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,2,308,0.2553670702917656,0.12337662337662338
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,3,195,0.32803819384533395,0.14871794871794872
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,4,107,0.4435338729164168,0.897196261682243
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,5,39,0.5589692906956802,0.3076923076923077
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,6,62,0.6498979346016489,0.6774193548387096
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,7,84,0.7728195452562552,0.9761904761904762
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,8,166,0.8607117300619361,0.41566265060240964
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,9,207,0.9423605355267346,0.8260869565217391
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,0,16637,0.02184285563058599,0.028310392498647592
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,1,626,0.14500080463741616,0.09105431309904154
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,2,483,0.24910281954134042,0.10766045548654245
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,3,553,0.3492091971895141,0.3562386980108499
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,4,156,0.4468383315265741,0.7756410256410257
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,5,153,0.5540825345933492,0.10457516339869281
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,6,98,0.640893957284189,0.5
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,7,222,0.7472581182737303,0.9864864864864865
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,8,202,0.8625538060010471,0.4752475247524752
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,9,308,0.929999543208944,0.9188311688311688
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,0,14060,0.021927572330299735,0.028805120910384067
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,1,517,0.1427201756327157,0.05222437137330754
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,2,460,0.2511985987744509,0.1
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,3,459,0.3462239021166523,0.3137254901960784
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,4,146,0.4390528586097618,0.8972602739726028
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,5,105,0.5635727498202627,0.12380952380952381
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,6,75,0.6528499317616219,0.6533333333333333
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,7,178,0.7474204852294202,0.9887640449438202
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,8,173,0.8643663932363244,0.3988439306358382
10,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,9,289,0.9330421462528806,0.903114186851211
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,0,17981,0.021742018180419778,0.029086257716478506
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,1,670,0.14776663512378155,0.0791044776119403
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,2,485,0.2539009047529266,0.13814432989690723
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,3,577,0.34839231289134365,0.389948006932409
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,4,171,0.45117085700731985,0.5964912280701754
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,5,148,0.5532222118765188,0.10135135135135136
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,6,125,0.6414329153366933,0.488
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,7,241,0.7434094616180269,0.991701244813278
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,8,213,0.8654670163648274,0.4694835680751174
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,9,315,0.9289440843485491,0.9396825396825397
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,0,17988,0.021609409597279243,0.029130531465421394
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,1,668,0.1477368932086885,0.07784431137724551
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,2,485,0.2535784070596687,0.13814432989690723
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,3,579,0.3476680445472183,0.39896373056994816
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,4,169,0.45271795892497846,0.5680473372781065
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,5,146,0.554027982611997,0.10273972602739725
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,6,125,0.6421649453096325,0.512
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,7,238,0.7425421789199729,0.9915966386554622
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,8,219,0.8656279944048046,0.4703196347031963
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,9,309,0.9290223608534105,0.948220064724919
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,0,17987,0.021690661480272946,0.029076555289931617
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,1,667,0.14769255933856434,0.07946026986506746
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,2,489,0.2536222776132218,0.1390593047034765
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,3,572,0.3475640562097541,0.3951048951048951
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,4,175,0.4515163281052883,0.5714285714285714
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,5,143,0.5536826608058273,0.1048951048951049
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,6,128,0.6417691347896451,0.5078125
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,7,237,0.7425308523811425,0.9915611814345991
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,8,222,0.8658342298812541,0.46846846846846846
10,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_72h,72,shuffle,9,306,0.929125619956362,0.954248366013072
11,market_probability,market_probability,0,none,0,15906,0.011375619699137427,0.004463724380736829
11,market_probability,market_probability,0,none,1,1177,0.13211983182478765,0.2421410365335599
11,market_probability,market_probability,0,none,2,486,0.26118621399176956,0.2654320987654321
11,market_probability,market_probability,0,none,3,699,0.35183834048640916,0.2675250357653791
11,market_probability,market_probability,0,none,4,750,0.43435999999999997,0.448
11,market_probability,market_probability,0,none,5,112,0.5634821428571428,0.15178571428571427
11,market_probability,market_probability,0,none,6,350,0.6336571428571428,0.9114285714285715
11,market_probability,market_probability,0,none,7,25,0.7894,1.0
11,market_probability,market_probability,0,none,8,311,0.8629742765273312,1.0
11,pca_only,pca_only_fixed_5_C0.01,0,none,0,17125,0.02589146748044462,0.02318248175182482
11,pca_only,pca_only_fixed_5_C0.01,0,none,1,382,0.15298698621901177,0.2356020942408377
11,pca_only,pca_only_fixed_5_C0.01,0,none,2,491,0.2476627794301692,0.34623217922606925
11,pca_only,pca_only_fixed_5_C0.01,0,none,3,463,0.3600366533710756,0.1447084233261339
11,pca_only,pca_only_fixed_5_C0.01,0,none,4,484,0.4361624408022898,0.48140495867768596
11,pca_only,pca_only_fixed_5_C0.01,0,none,5,77,0.5412495616928819,0.6623376623376623
11,pca_only,pca_only_fixed_5_C0.01,0,none,6,79,0.6569972702298147,0.012658227848101266
11,pca_only,pca_only_fixed_5_C0.01,0,none,7,170,0.7582096216796635,0.7411764705882353
11,pca_only,pca_only_fixed_5_C0.01,0,none,8,209,0.8111165690885408,1.0
11,pca_only,pca_only_fixed_5_C0.01,0,none,9,336,0.9589023395543071,1.0
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,0,17065,0.03182416638800708,0.02092001171989452
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,1,264,0.15940114890880952,0.39015151515151514
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,2,535,0.24844188266726275,0.308411214953271
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,3,306,0.3460182889676083,0.18627450980392157
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,4,553,0.45479693762266754,0.21518987341772153
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,5,283,0.5316492077778954,0.7243816254416962
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,6,50,0.6498103728027381,0.06
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,7,126,0.7592109645421965,0.49206349206349204
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,8,298,0.8406977159233228,0.9161073825503355
11,pca_residual_image_ph,pca_residual_image_ph_168h,168,real,9,336,0.967174530166837,1.0
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,0,17116,0.02618301895351745,0.022785697592895535
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,1,377,0.1519595774685051,0.2546419098143236
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,2,483,0.24787053994469488,0.3416149068322981
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,3,504,0.3601723389106024,0.16865079365079366
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,4,453,0.4427215874246185,0.46357615894039733
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,5,88,0.5392103727334295,0.7045454545454546
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,6,77,0.6578617853517519,0.012987012987012988
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,7,172,0.7570749246952743,0.7267441860465116
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,8,210,0.8132265201112321,1.0
11,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,9,336,0.9592936794174527,1.0
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,0,17155,0.025608809597794695,0.024774118332847567
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,1,333,0.1511880433868594,0.1981981981981982
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,2,488,0.24623541871223165,0.32581967213114754
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,3,533,0.35338205924103344,0.20825515947467166
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,409,0.438372764763313,0.4352078239608802
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,104,0.5392120065713745,0.6634615384615384
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,83,0.6486960030618768,0.012048192771084338
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,212,0.7613963119156059,0.8113207547169812
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,163,0.8151322181194364,1.0
11,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,336,0.9583454636334788,1.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,9107,0.02543202178727018,0.022619962666081038
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,265,0.14736485578561825,0.4
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,95,0.2515557257766409,0.25263157894736843
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,203,0.3598484897501697,0.07881773399014778
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,266,0.4325171909416937,0.5639097744360902
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,21,0.5340256352670191,0.09523809523809523
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,68,0.6747490856756662,0.0
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,121,0.7591836613780575,0.5454545454545454
11,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,102,0.8223566572912778,1.0
