fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,window_hours
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.032935634710342,0.1118546103757414,0.0692928140890602,0.0,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.0368904629299189,0.1181378676929789,0.0838886978552088,0.0,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002212075238873,0.0070943662769925,0.0069810643730654,0.0,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0015826526910009,0.0195142837069522,0.0186687499922209,0.0,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.0915821381354786,0.3552693159238318,0.0425289277077952,0.1407602147004053,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.0560431763085229,0.2044223366072389,0.2009634563026134,0.1,168
1,tda,tda_168h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.0696488810990079,0.2649446089227519,0.0324424218074253,0.0847444698703279,168
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.0640349673842799,0.214888318374834,0.1527533950681651,0.0749414519906323,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0723306842261904,0.2426259430094452,0.1836919642857142,0.0,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.1391676994047619,0.4317607864273716,0.2813724489795918,0.0,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0073513392857142,0.0892312393006532,0.0853273809523809,0.0,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0280724702380952,0.1825094990347646,0.1666369047619047,0.0,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.0490170716077641,0.1672534783952085,0.1191191677188289,0.1163636363636363,0
2,market_probability,market_probability,0,none,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,active_market_count_bucket,51-100,17934,0.0640349673842799,0.214888318374834,0.1527533950681651,0.0749414519906323,0
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.066545349082935,0.2726060605584298,0.0136331379301604,0.0749414519906323,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0008712993000042,0.0122415283272627,0.0117716647165895,0.0,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0094667263218899,0.0440616765536084,0.0377417644167276,0.0,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,1.6190291335667864e-06,0.0012592635871188,0.001258453361434,0.0,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,5.794176084656454e-06,0.0023735466793602,0.0023706447097886,0.0,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.1011453241263467,0.4106434517204895,0.0099528913707084,0.1163636363636363,24
2,tda,tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,active_market_count_bucket,51-100,17934,0.066545349082935,0.2726060605584298,0.0136331379301604,0.0749414519906323,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.0535843111417312,0.1881681553213836,0.0732425895892839,0.0749414519906323,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_btc,3360,0.0316902200421012,0.1062649804728982,0.0797977276026141,0.0,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0944418230895378,0.2826260820524692,0.1558163835056116,0.0,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,8.302914424598475e-05,0.009055166031686,0.0090133888584527,0.0,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0003515601393662,0.0185797081316553,0.0184015613523072,0.0,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,broad_family,macro_fed_rates,11550,0.0547384161704294,0.2029035065314688,0.0579844744305992,0.1163636363636363,24
2,tda,tda_24h_balanced,0,balanced,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,active_market_count_bucket,51-100,17934,0.0535843111417312,0.1881681553213836,0.0732425895892839,0.0749414519906323,24
2,tda,tda_72h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-17 06:00:00+00:00,2025-08-17 07:00:00+00:00,2025-08-31 06:00:00+00:00,ok,overall,overall,17934,0.0653357557890236,0.2613361580937572,0.0161987187433257,0.0749414519906323,72
