fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00015819040012784348,0.005367617158923696,0.0052868412200693165,0.0
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0014808211143724137,0.016954469512754283,0.01616313898706893,0.0
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.11103298827304767,0.5320984015129397,0.029767026621625694,0.1407602147004053
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.061410798983988706,0.2230209795382537,0.20852736600000274,0.1
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.07677874562351311,0.3697636134545331,0.009785557035380758,0.08474446987032799
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.0765302859818236,0.38549616871087194,0.01959838099509578,0.08653198653198653
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.012125294006683862,0.03877568864948648,0.02488245315429542,0.0
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.004685051956109198,0.025116407419666198,0.02199575286858943,0.0
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,5.608966446248577e-05,0.003256816392875401,0.0032284276541081837,0.0
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00036404275847351796,0.008401439678570951,0.008213589477972696,0.0
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.11934765272737322,0.6081039004345873,0.018309943312319873,0.1407602147004053
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.040276867975703755,0.14106554837751537,0.13677377399437887,0.1
1,active_filled_pca,var_90_standard,23,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.08134195244487841,0.4179377613409284,0.004046498171392306,0.08474446987032799
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07465820646964821,0.3499293436758693,0.03268174566726356,0.08653198653198653
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.021309804893305372,0.08107077890027162,0.04056166687218221,0.0
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.016161140147622276,0.058613078414079936,0.04392205933723673,0.0
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0001229827563895065,0.004729844671657789,0.0046672076044378995,0.0
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0012068731407098745,0.015243340785727548,0.014602804534306704,0.0
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.11070295686262896,0.5284164712944748,0.02930707227930628,0.1407602147004053
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.05902811591601878,0.21466840084419855,0.20251174968729424,0.1
1,active_filled_pca,var_90_balanced,23,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.07673268073077065,0.367881596957876,0.010141379000989461,0.08474446987032799
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07690168792881051,0.39963585016722275,0.018213542152591737,0.08653198653198653
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.01141287906163514,0.035839321658352685,0.023175005301835173,0.0
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.004019716431852914,0.022224556981363684,0.019587692695594357,0.0
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,4.4413406898422626e-05,0.002890107178808205,0.002867658950705094,0.0
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0002913334474741739,0.007485618719721391,0.007335804781086797,0.0
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.12033894012832283,0.6327664799219692,0.017195833048683096,0.1407602147004053
1,active_filled_pca,var_95_standard,33,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.039879103145955865,0.1373501734618491,0.12997275891420595,0.1
