fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece,placebo_type
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,crypto_policy,312,0.0005697195269900987,0.021770303007401792,0.02147954012667398,0.0,0.02147954012667398,future_shift
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,broad_family,macro_fed_rates,11049,0.04106066530087462,0.15514524268724436,0.0694462181028344,0.11295139831658974,0.04747010911216369,future_shift
10,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-09-25 22:00:00+00:00,2025-09-25 23:00:00+00:00,2025-10-09 22:00:00+00:00,ok,active_market_count_bucket,51-100,18401,0.041033184750940074,0.14541922207554775,0.07867812448852668,0.06782240095646976,0.023885358204347534,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,20832,0.027371715383113192,0.1093322516975514,0.06279937967818347,0.06451612903225806,0.011789770900175875,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,5040,0.008920862764819588,0.04894334213424522,0.04257611588298467,0.0,0.042576115882984676,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3360,0.012069764314840956,0.06092347298157242,0.052683729836158974,0.0,0.052683729836158974,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00012304194072578417,0.01101738055286252,0.010955384594924903,0.0,0.010955384594924903,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.000306890961503918,0.017513615054117897,0.01735830432885449,0.0,0.01735830432885449,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,11760,0.04120302389228813,0.1544766785089087,0.07713625184334959,0.11428571428571428,0.04554769294359621,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,20832,0.027371715383113192,0.1093322516975514,0.06279937967818347,0.06451612903225806,0.011789770900175875,shuffle
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,overall,overall,19344,0.02747343920835948,0.10958860032813171,0.06277528824177647,0.06451612903225806,0.013176954147221401,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_btc,4680,0.00934285943309208,0.049899495747684354,0.043147929446047416,0.0,0.04314792944604741,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_eth,3120,0.012722216803766914,0.06279367596632167,0.05405504837934613,0.0,0.054055048379346125,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_microstrategy,312,0.00011698606729167345,0.010760135605885335,0.010701204615532376,0.0,0.010701204615532376,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,crypto_policy,312,0.000290910720083006,0.017089230162916687,0.016942067402662585,0.0,0.016942067402662585,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,broad_family,macro_fed_rates,10920,0.04101657927419609,0.1540061331056252,0.07647586209965068,0.11428571428571428,0.04604586681561718,future_shift
11,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-10-09 22:00:00+00:00,2025-10-09 23:00:00+00:00,2025-10-23 22:00:00+00:00,ok,active_market_count_bucket,51-100,19344,0.02747343920835948,0.10958860032813171,0.06277528824177647,0.06451612903225806,0.013176954147221401,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,19852,0.02666569455353743,0.10945188315540912,0.06739615766712359,0.05802941769091276,0.020973547798040573,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4813,0.015616046043575011,0.06848395515979637,0.053728037932117605,0.0,0.0537280379321176,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2955,0.006653856105462271,0.04521728946528828,0.04102814695706694,0.0,0.04102814695706693,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.0002734840928751771,0.016479105649127267,0.016340778245907857,0.0,0.016340778245907857,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0006514091955459032,0.02564105976263989,0.02530955327695748,0.0,0.02530955327695748,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,11412,0.038050686096437795,0.14856782704773935,0.08273070362694006,0.10094637223974763,0.04866570002604134,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,19852,0.02666569455353743,0.10945188315540912,0.06739615766712359,0.05802941769091276,0.020973547798040573,shuffle
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,overall,overall,18508,0.026917545450860395,0.10974320627130514,0.06685345779014522,0.05835314458612492,0.020557589640762788,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_btc,4477,0.015935272822453637,0.06805894043168884,0.052839290798147746,0.0,0.05283929079814774,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_eth,2787,0.0068342492256178045,0.045610632153489476,0.04131512648413163,0.0,0.041315126484131624,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_microstrategy,312,0.0002554132206816315,0.015926009837600997,0.015796873613086865,0.0,0.015796873613086865,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,crypto_policy,312,0.0006399241969160552,0.02539810734187863,0.025072489114920406,0.0,0.025072489114920406,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,broad_family,macro_fed_rates,10620,0.03837300535897476,0.1493801722207977,0.08219075265482928,0.1016949152542373,0.04877155562816719,future_shift
12,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-10-23 22:00:00+00:00,2025-10-23 23:00:00+00:00,2025-11-06 22:00:00+00:00,ok,active_market_count_bucket,51-100,18508,0.026917545450860395,0.10974320627130514,0.06685345779014522,0.05835314458612492,0.020557589640762788,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,19804,0.033006043829847564,0.1261573512903421,0.07333368909944432,0.06165421127045041,0.025415377434606163,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4857,0.012197450970401185,0.06497939566352516,0.054979507740844195,0.0,0.05497950774084419,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2352,0.0007671355940637799,0.02413766196432537,0.023741904878339076,0.0,0.023741904878339076,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,359,0.04715140006623953,0.14321617280653565,0.028234862720354012,0.06406685236768803,0.07358087497813531,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.00044255412453195745,0.020970385831039513,0.02074584302699628,0.0,0.02074584302699628,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,11900,0.04836372427867242,0.17374645576464912,0.09347201937651965,0.10067226890756302,0.04810492192071275,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,19804,0.033006043829847564,0.1261573512903421,0.07333368909944432,0.06165421127045041,0.025415377434606163,shuffle
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,overall,overall,18269,0.030150628658457284,0.11836745788775031,0.07366879457048378,0.06032076194646669,0.03108893556819356,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_btc,4473,0.011237202040922096,0.06311767037788865,0.05401909945291331,0.0,0.05401909945291332,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_eth,2184,0.0007997938913691054,0.02485607844936757,0.024443417730503732,0.0,0.024443417730503732,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_microstrategy,312,0.00043418727631284836,0.020800032850553183,0.020579744809745195,0.0,0.020579744809745195,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,crypto_policy,312,0.000449630899643326,0.021279308234365846,0.02105119298736963,0.0,0.02105119298736963,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,broad_family,macro_fed_rates,10988,0.0453708890701368,0.1649722714596925,0.09445344914808579,0.10029122679286494,0.05176859720471777,future_shift
13,design_cv,pca_plus_tda,pca_plus_tda_fixed_2_24h_h0_h1_C0.01,fixed_2,24,h0_h1,0.01,2,2024-08-06 17:00:00+00:00,2025-11-06 22:00:00+00:00,2025-11-06 23:00:00+00:00,2025-11-20 22:00:00+00:00,ok,active_market_count_bucket,51-100,18269,0.030150628658457284,0.11836745788775031,0.07366879457048378,0.06032076194646669,0.03108893556819356,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,16845,0.04643015879664528,0.16856359680570565,0.07420748954354085,0.07747105966162066,0.0358772562864734,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,4154,0.02246567023248324,0.08424699972792239,0.06350747961018129,0.0,0.06350747961018129,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1827,0.0001872832545392442,0.01368714218494279,0.013592617675839911,0.0,0.013592617675839911,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,522,0.4377860123802516,1.455859570255091,0.040793555439225984,0.5,0.459206444560774,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,261,0.0002535427413798953,0.01601087721562688,0.015882733278796177,0.0,0.015882733278796177,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,10081,0.04561660461856161,0.1686685654125578,0.09284215348094943,0.10356115464735641,0.050944553723727595,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,16845,0.04643015879664528,0.16856359680570565,0.07420748954354085,0.07747105966162066,0.0358772562864734,shuffle
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,overall,overall,15307,0.045995712013508834,0.16744953509978067,0.0751871058984042,0.07741556150780689,0.03612107714453765,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_btc,3792,0.023093482867410142,0.08674159309391656,0.06528220663368324,0.0,0.06528220663368324,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_eth,1659,0.00020322997785079546,0.014256193675023371,0.01415357901378103,0.0,0.01415357901378103,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_microstrategy,474,0.4381649855341475,1.4541651492694905,0.04067789898741101,0.5,0.45932210101258897,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,crypto_policy,237,0.00027612721691970933,0.01671834144072243,0.016578718063942222,0.0,0.016578718063942222,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,broad_family,macro_fed_rates,9145,0.04465752574420012,0.16591999560176682,0.09367388021289187,0.10366320393657737,0.04902620414777099,future_shift
14,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_24h_h0_h1_C0.01,fixed_5,24,h0_h1,0.01,5,2024-08-06 17:00:00+00:00,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,2025-12-01 19:00:00+00:00,ok,active_market_count_bucket,51-100,15307,0.045995712013508834,0.16744953509978067,0.0751871058984042,0.07741556150780689,0.03612107714453765,future_shift
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120760,0.046752138619111594,0.1712372383806449,0.09285038708643364,0.1019294468367009,0.019474055701789245,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22832,0.006476434828660011,0.04317007729409446,0.03843230763665041,0.0,0.03843230763665042,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6610,0.00024250568417012608,0.01549668558311452,0.01537410511476807,0.0,0.01537410511476807,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_microstrategy,3719,0.7202890306084162,2.6044955184653924,0.03303071693284171,0.7778972842161872,0.7448665672833454,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_policy,734,0.00023956646217986003,0.01549455178728934,0.015373492316660256,0.0,0.015373492316660256,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,macro_fed_rates,86865,0.03243405963791683,0.11388965378666735,0.11626521708577038,0.10839808898866056,0.027060474532534767,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,26-50,75089,0.04744182910085597,0.1784597867616066,0.10308575793366624,0.11510341061939831,0.022091273299693723,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,51-100,45671,0.04561819873201248,0.15936243959414942,0.07602212053768619,0.08026975542466773,0.02188577185885134,shuffle
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120304,0.04669443654362114,0.17078702695233447,0.09404696118454649,0.10171731613246443,0.01947705732813963,future_shift
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22640,0.006584606471708363,0.043728610326289795,0.03889645834928766,0.0,0.03889645834928766,future_shift
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6586,0.00025125026318603824,0.015747838891349824,0.015620804120506676,0.0,0.015620804120506676,future_shift
